date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg
2025-12-20,North Mess,Lunch,Rajma_Rice,74.73,0,0,0,27.54,0.44,55.34,650,642,310.24,271.21,39.02,110
2025-12-20,South Mess,Breakfast,Sandwich,76.88,0,0,0,27.54,0.44,55.34,296,280,96.53,78.33,18.2,90
2025-12-20,South Mess,Dinner,Fried_Rice,76.88,0,0,0,27.54,0.44,55.34,517,498,235.35,183.43,51.92,105
2025-12-20,South Mess,Lunch,Biryani,76.88,0,0,0,27.54,0.44,55.34,655,622,311.69,259.25,52.44,110
2025-12-21,Academic Block Mess,Breakfast,Sandwich,74.37,1,0,0,25.79,0.0,57.35,235,223,78.2,66.12,12.08,90
2025-12-21,Academic Block Mess,Dinner,Khichdi,74.37,1,0,0,25.79,0.0,57.35,364,357,163.05,132.53,30.52,105
2025-12-21,Academic Block Mess,Lunch,Rajma_Rice,74.37,1,0,0,25.79,0.0,57.35,478,437,229.91,192.89,37.02,110
2025-12-21,Central Mess,Breakfast,Idli_Dosa,71.69,1,0,0,25.79,0.0,57.35,339,333,112.03,95.75,16.28,90
2025-12-21,Central Mess,Dinner,Roti_Dal,71.69,1,0,0,25.79,0.0,57.35,555,529,246.26,202.11,44.15,105
2025-12-21,Central Mess,Lunch,Rajma_Rice,71.69,1,0,0,25.79,0.0,57.35,666,631,337.68,261.92,75.76,110
2025-12-21,Hostel A Mess,Breakfast,Upma,80.18,1,0,0,25.79,0.0,57.35,240,225,80.13,64.47,15.66,90
2025-12-21,Hostel A Mess,Dinner,Khichdi,80.18,1,0,0,25.79,0.0,57.35,428,408,187.61,152.13,35.48,105
2025-12-21,Hostel A Mess,Lunch,Paneer_Roti,80.18,1,0,0,25.79,0.0,57.35,528,513,260.83,213.37,47.46,110
2025-12-21,Hostel B Mess,Breakfast,Upma,70.23,1,0,0,25.79,0.0,57.35,279,261,89.01,76.21,12.79,90
2025-12-21,Hostel B Mess,Dinner,Chole_Bhature,70.23,1,0,0,25.79,0.0,57.35,600,571,261.75,225.68,36.07,105
2025-12-21,Hostel B Mess,Lunch,Rice_Dal,70.23,1,0,0,25.79,0.0,57.35,561,507,276.53,211.08,65.46,110
2025-12-21,North Mess,Breakfast,Paratha,86.73,1,0,0,25.79,0.0,57.35,323,319,109.27,90.61,18.66,90
2025-12-21,North Mess,Dinner,Roti_Dal,86.73,1,0,0,25.79,0.0,57.35,533,512,237.41,188.88,48.54,105
2025-12-21,North Mess,Lunch,Rajma_Rice,86.73,1,0,0,25.79,0.0,57.35,602,543,284.96,230.25,54.7,110
2025-12-21,South Mess,Breakfast,Sandwich,76.46,1,0,0,25.79,0.0,57.35,263,259,83.85,71.67,12.19,90
2025-12-21,South Mess,Dinner,Chole_Bhature,76.46,1,0,0,25.79,0.0,57.35,503,477,221.87,177.68,44.19,105
2025-12-21,South Mess,Lunch,Biryani,76.46,1,0,0,25.79,0.0,57.35,588,531,293.73,232.18,61.55,110
2025-12-22,Academic Block Mess,Breakfast,Idli_Dosa,74.91,1,0,0,26.55,2.17,62.08,334,301,113.32,86.73,26.59,90
2025-12-22,Academic Block Mess,Dinner,Chole_Bhature,74.91,1,0,0,26.55,2.17,62.08,557,502,252.57,195.82,56.75,105
2025-12-22,Academic Block Mess,Lunch,Biryani,74.91,1,0,0,26.55,2.17,62.08,612,590,294.13,244.66,49.47,110
2025-12-22,Central Mess,Breakfast,Sandwich,85.54,1,0,0,26.55,2.17,62.08,416,377,140.06,107.33,32.73,90
2025-12-22,Central Mess,Dinner,Chole_Bhature,85.54,1,0,0,26.55,2.17,62.08,835,758,355.87,280.17,75.71,105
2025-12-22,Central Mess,Lunch,Biryani,85.54,1,0,0,26.55,2.17,62.08,896,814,456.3,340.68,115.62,110
2025-12-22,Hostel A Mess,Breakfast,Upma,84.49,1,0,0,26.55,2.17,62.08,325,305,107.13,84.35,22.78,90
2025-12-22,Hostel A Mess,Dinner,Chole_Bhature,84.49,1,0,0,26.55,2.17,62.08,608,563,274.05,217.65,56.4,105
2025-12-22,Hostel A Mess,Lunch,Rajma_Rice,84.49,1,0,0,26.55,2.17,62.08,676,619,346.03,258.81,87.22,110
2025-12-22,Hostel B Mess,Breakfast,Sandwich,91.92,1,0,0,26.55,2.17,62.08,396,366,127.7,104.35,23.34,90
2025-12-22,Hostel B Mess,Dinner,Khichdi,91.92,1,0,0,26.55,2.17,62.08,681,635,309.75,243.57,66.18,105
2025-12-22,Hostel B Mess,Lunch,Rice_Dal,91.92,1,0,0,26.55,2.17,62.08,811,754,385.53,321.3,64.23,110
2025-12-22,North Mess,Breakfast,Upma,82.56,1,0,0,26.55,2.17,62.08,384,376,129.78,109.38,20.4,90
2025-12-22,North Mess,Dinner,Khichdi,82.56,1,0,0,26.55,2.17,62.08,621,579,274.32,224.57,49.75,105
2025-12-22,North Mess,Lunch,Rice_Dal,82.56,1,0,0,26.55,2.17,62.08,727,707,350.33,297.69,52.64,110
2025-12-22,South Mess,Breakfast,Paratha,84.67,1,0,0,26.55,2.17,62.08,392,377,133.29,111.05,22.24,90
2025-12-22,South Mess,Dinner,Roti_Dal,84.67,1,0,0,26.55,2.17,62.08,582,559,245.11,210.61,34.5,105
2025-12-22,South Mess,Lunch,Paneer_Roti,84.67,1,0,0,26.55,2.17,62.08,675,656,325.43,284.87,40.55,110
2025-12-23,Academic Block Mess,Breakfast,Upma,80.9,0,0,0,23.67,0.0,58.52,319,307,101.44,87.88,13.55,90
2025-12-23,Academic Block Mess,Dinner,Chole_Bhature,80.9,0,0,0,23.67,0.0,58.52,634,600,283.28,235.74,47.54,105
2025-12-23,Academic Block Mess,Lunch,Rajma_Rice,80.9,0,0,0,23.67,0.0,58.52,658,606,315.95,262.31,53.64,110
2025-12-23,Central Mess,Breakfast,Sandwich,81.19,0,0,0,23.67,0.0,58.52,476,442,153.51,130.93,22.58,90
2025-12-23,Central Mess,Dinner,Fried_Rice,81.19,0,0,0,23.67,0.0,58.52,764,715,331.91,280.15,51.76,105
2025-12-23,Central Mess,Lunch,Rice_Dal,81.19,0,0,0,23.67,0.0,58.52,907,884,460.83,382.29,78.54,110
2025-12-23,Hostel A Mess,Breakfast,Poha,81.38,0,0,0,23.67,0.0,58.52,358,322,113.82,91.18,22.64,90
2025-12-23,Hostel A Mess,Dinner,Pasta,81.38,0,0,0,23.67,0.0,58.52,567,521,238.37,191.94,46.43,105
2025-12-23,Hostel A Mess,Lunch,Rajma_Rice,81.38,0,0,0,23.67,0.0,58.52,745,710,357.16,308.23,48.93,110
2025-12-23,Hostel B Mess,Breakfast,Upma,83.32,0,0,0,23.67,0.0,58.52,411,377,133.05,105.16,27.89,90
2025-12-23,Hostel B Mess,Dinner,Pasta,83.32,0,0,0,23.67,0.0,58.52,747,673,332.31,254.66,77.65,105
2025-12-23,Hostel B Mess,Lunch,Paneer_Roti,83.32,0,0,0,23.67,0.0,58.52,932,900,461.14,383.3,77.85,110
2025-12-23,North Mess,Breakfast,Paratha,83.32,0,0,0,23.67,0.0,58.52,471,438,151.26,126.1,25.16,90
2025-12-23,North Mess,Dinner,Khichdi,83.32,0,0,0,23.67,0.0,58.52,688,666,311.5,253.19,58.31,105
2025-12-23,North Mess,Lunch,Biryani,83.32,0,0,0,23.67,0.0,58.52,893,871,426.92,365.37,61.56,110
2025-12-23,South Mess,Breakfast,Idli_Dosa,89.91,0,0,0,23.67,0.0,58.52,455,438,151.7,124.97,26.73,90
2025-12-23,South Mess,Dinner,Chole_Bhature,89.91,0,0,0,23.67,0.0,58.52,742,683,315.12,269.02,46.1,105
2025-12-23,South Mess,Lunch,Paneer_Roti,89.91,0,0,0,23.67,0.0,58.52,859,792,438.13,328.93,109.2,110
2025-12-24,Academic Block Mess,Breakfast,Poha,75.21,0,0,0,23.03,0.0,54.94,338,319,108.46,90.7,17.76,90
2025-12-24,Academic Block Mess,Dinner,Fried_Rice,75.21,0,0,0,23.03,0.0,54.94,537,506,241.23,197.5,43.73,105
2025-12-24,Academic Block Mess,Lunch,Paneer_Roti,75.21,0,0,0,23.03,0.0,54.94,635,587,316.29,245.76,70.53,110
2025-12-24,Central Mess,Breakfast,Upma,92.16,0,0,0,23.03,0.0,54.94,456,429,147.83,121.26,26.57,90
2025-12-24,Central Mess,Dinner,Fried_Rice,92.16,0,0,0,23.03,0.0,54.94,826,755,348.93,295.54,53.39,105
2025-12-24,Central Mess,Lunch,Paneer_Roti,92.16,0,0,0,23.03,0.0,54.94,1037,944,500.92,392.9,108.02,110
2025-12-24,Hostel A Mess,Breakfast,Sandwich,86.61,0,0,0,23.03,0.0,54.94,383,355,128.92,99.14,29.78,90
2025-12-24,Hostel A Mess,Dinner,Pasta,86.61,0,0,0,23.03,0.0,54.94,640,577,283.01,219.99,63.02,105
2025-12-24,Hostel A Mess,Lunch,Rice_Dal,86.61,0,0,0,23.03,0.0,54.94,733,685,360.6,292.45,68.16,110
2025-12-24,Hostel B Mess,Breakfast,Poha,98.0,0,0,0,23.03,0.0,54.94,458,450,146.96,133.38,13.58,90
2025-12-24,Hostel B Mess,Dinner,Chole_Bhature,98.0,0,0,0,23.03,0.0,54.94,892,804,392.58,312.57,80.02,105
2025-12-24,Hostel B Mess,Lunch,Veg_Pulao,98.0,0,0,0,23.03,0.0,54.94,905,839,462.04,354.81,107.22,110
2025-12-24,North Mess,Breakfast,Idli_Dosa,76.09,0,0,0,23.03,0.0,54.94,458,415,154.9,118.73,36.17,90
2025-12-24,North Mess,Dinner,Roti_Dal,76.09,0,0,0,23.03,0.0,54.94,716,708,323.72,270.88,52.84,105
2025-12-24,North Mess,Lunch,Paneer_Roti,76.09,0,0,0,23.03,0.0,54.94,871,802,444.21,355.13,89.08,110
2025-12-24,South Mess,Breakfast,Paratha,81.62,0,0,0,23.03,0.0,54.94,425,390,141.69,113.12,28.57,90
2025-12-24,South Mess,Dinner,Chole_Bhature,81.62,0,0,0,23.03,0.0,54.94,706,648,300.59,249.41,51.18,105
2025-12-24,South Mess,Lunch,Biryani,81.62,0,0,0,23.03,0.0,54.94,870,818,441.41,344.24,97.17,110
2025-12-25,Academic Block Mess,Breakfast,Poha,93.31,0,0,0,24.26,2.07,58.26,336,325,113.03,95.97,17.06,90
2025-12-25,Academic Block Mess,Dinner,Chole_Bhature,93.31,0,0,0,24.26,2.07,58.26,673,612,296.09,227.43,68.66,105
2025-12-25,Academic Block Mess,Lunch,Veg_Pulao,93.31,0,0,0,24.26,2.07,58.26,642,620,315.04,262.4,52.64,110
2025-12-25,Central Mess,Breakfast,Upma,81.44,0,0,0,24.26,2.07,58.26,454,421,151.79,116.89,34.89,90
2025-12-25,Central Mess,Dinner,Pasta,81.44,0,0,0,24.26,2.07,58.26,789,761,344.15,289.89,54.26,105
2025-12-25,Central Mess,Lunch,Biryani,81.44,0,0,0,24.26,2.07,58.26,1040,1010,495.47,428.72,66.75,110
2025-12-25,Hostel A Mess,Breakfast,Poha,74.66,0,0,0,24.26,2.07,58.26,353,318,112.18,94.35,17.83,90
2025-12-25,Hostel A Mess,Dinner,Chole_Bhature,74.66,0,0,0,24.26,2.07,58.26,716,702,304.99,268.57,36.42,105
2025-12-25,Hostel A Mess,Lunch,Veg_Pulao,74.66,0,0,0,24.26,2.07,58.26,603,564,303.06,246.57,56.49,110
2025-12-25,Hostel B Mess,Breakfast,Idli_Dosa,70.02,0,0,0,24.26,2.07,58.26,485,445,155.6,123.26,32.34,90
2025-12-25,Hostel B Mess,Dinner,Khichdi,70.02,0,0,0,24.26,2.07,58.26,692,644,306.22,246.78,59.44,105
2025-12-25,Hostel B Mess,Lunch,Rice_Dal,70.02,0,0,0,24.26,2.07,58.26,886,831,433.62,351.98,81.64,110
2025-12-25,North Mess,Breakfast,Upma,84.4,0,0,0,24.26,2.07,58.26,421,395,141.43,117.24,24.2,90
2025-12-25,North Mess,Dinner,Roti_Dal,84.4,0,0,0,24.26,2.07,58.26,774,742,350.42,279.49,70.94,105
2025-12-25,North Mess,Lunch,Rice_Dal,84.4,0,0,0,24.26,2.07,58.26,794,737,388.09,320.18,67.91,110
2025-12-25,South Mess,Breakfast,Paratha,81.34,0,0,0,24.26,2.07,58.26,444,423,150.72,123.35,27.37,90
2025-12-25,South Mess,Dinner,Fried_Rice,81.34,0,0,0,24.26,2.07,58.26,649,586,294.48,218.41,76.08,105
2025-12-25,South Mess,Lunch,Paneer_Roti,81.34,0,0,0,24.26,2.07,58.26,798,780,388.28,323.26,65.03,110
2025-12-26,Academic Block Mess,Breakfast,Upma,81.14,0,0,0,24.74,2.18,63.0,359,350,115.41,101.27,14.15,90
2025-12-26,Academic Block Mess,Dinner,Khichdi,81.14,0,0,0,24.74,2.18,63.0,529,491,239.22,191.42,47.81,105
2025-12-26,Academic Block Mess,Lunch,Rice_Dal,81.14,0,0,0,24.74,2.18,63.0,668,635,334.59,267.03,67.56,110
2025-12-26,Central Mess,Breakfast,Sandwich,82.74,0,0,0,24.74,2.18,63.0,447,420,144.79,118.23,26.55,90
2025-12-26,Central Mess,Dinner,Pasta,82.74,0,0,0,24.74,2.18,63.0,771,753,334.24,289.32,44.92,105
2025-12-26,Central Mess,Lunch,Biryani,82.74,0,0,0,24.74,2.18,63.0,988,902,496.51,391.09,105.41,110
2025-12-26,Hostel A Mess,Breakfast,Paratha,80.43,0,0,0,24.74,2.18,63.0,397,387,135.39,112.76,22.62,90
2025-12-26,Hostel A Mess,Dinner,Fried_Rice,80.43,0,0,0,24.74,2.18,63.0,590,580,264.69,224.82,39.87,105
2025-12-26,Hostel A Mess,Lunch,Veg_Pulao,80.43,0,0,0,24.74,2.18,63.0,665,641,329.39,267.46,61.92,110
2025-12-26,Hostel B Mess,Breakfast,Poha,80.54,0,0,0,24.74,2.18,63.0,469,458,150.63,128.82,21.81,90
2025-12-26,Hostel B Mess,Dinner,Chole_Bhature,80.54,0,0,0,24.74,2.18,63.0,844,777,368.02,300.08,67.94,105
2025-12-26,Hostel B Mess,Lunch,Paneer_Roti,80.54,0,0,0,24.74,2.18,63.0,955,931,489.0,407.79,81.21,110
2025-12-26,North Mess,Breakfast,Paratha,73.5,0,0,0,24.74,2.18,63.0,491,483,165.39,134.63,30.77,90
2025-12-26,North Mess,Dinner,Roti_Dal,73.5,0,0,0,24.74,2.18,63.0,695,653,304.88,251.24,53.64,105
2025-12-26,North Mess,Lunch,Paneer_Roti,73.5,0,0,0,24.74,2.18,63.0,899,873,444.48,369.01,75.47,110
2025-12-26,South Mess,Breakfast,Poha,75.48,0,0,0,24.74,2.18,63.0,377,346,119.42,102.02,17.4,90
2025-12-26,South Mess,Dinner,Roti_Dal,75.48,0,0,0,24.74,2.18,63.0,631,609,276.81,234.25,42.56,105
2025-12-26,South Mess,Lunch,Veg_Pulao,75.48,0,0,0,24.74,2.18,63.0,755,716,384.14,297.53,86.61,110
2025-12-27,Academic Block Mess,Breakfast,Upma,78.77,0,0,0,26.29,0.0,59.16,256,237,87.17,66.19,20.99,90
2025-12-27,Academic Block Mess,Dinner,Khichdi,78.77,0,0,0,26.29,0.0,59.16,408,382,179.98,143.85,36.13,105
2025-12-27,Academic Block Mess,Lunch,Paneer_Roti,78.77,0,0,0,26.29,0.0,59.16,569,552,277.58,243.95,33.63,110
2025-12-27,Central Mess,Breakfast,Upma,81.35,0,0,0,26.29,0.0,59.16,351,347,111.12,100.78,10.34,90
2025-12-27,Central Mess,Dinner,Khichdi,81.35,0,0,0,26.29,0.0,59.16,560,518,242.26,202.17,40.09,105
2025-12-27,Central Mess,Lunch,Rice_Dal,81.35,0,0,0,26.29,0.0,59.16,708,640,334.96,275.12,59.83,110
2025-12-27,Hostel A Mess,Breakfast,Sandwich,83.09,0,0,0,26.29,0.0,59.16,280,263,93.41,73.41,20.0,90
2025-12-27,Hostel A Mess,Dinner,Chole_Bhature,83.09,0,0,0,26.29,0.0,59.16,520,498,236.01,185.12,50.89,105
2025-12-27,Hostel A Mess,Lunch,Biryani,83.09,0,0,0,26.29,0.0,59.16,580,555,276.57,230.18,46.39,110
2025-12-27,Hostel B Mess,Breakfast,Idli_Dosa,79.41,0,0,0,26.29,0.0,59.16,354,335,115.59,95.79,19.8,90
2025-12-27,Hostel B Mess,Dinner,Roti_Dal,79.41,0,0,0,26.29,0.0,59.16,600,561,255.04,221.61,33.43,105
2025-12-27,Hostel B Mess,Lunch,Biryani,79.41,0,0,0,26.29,0.0,59.16,705,696,351.48,294.42,57.06,110
2025-12-27,North Mess,Breakfast,Idli_Dosa,79.53,0,0,0,26.29,0.0,59.16,369,363,124.94,105.46,19.49,90
2025-12-27,North Mess,Dinner,Pasta,79.53,0,0,0,26.29,0.0,59.16,531,478,225.86,183.21,42.65,105
2025-12-27,North Mess,Lunch,Paneer_Roti,79.53,0,0,0,26.29,0.0,59.16,689,631,352.05,280.31,71.74,110
2025-12-27,South Mess,Breakfast,Paratha,83.26,0,0,0,26.29,0.0,59.16,331,322,111.42,94.7,16.72,90
2025-12-27,South Mess,Dinner,Fried_Rice,83.26,0,0,0,26.29,0.0,59.16,502,455,217.85,174.04,43.81,105
2025-12-27,South Mess,Lunch,Rice_Dal,83.26,0,0,0,26.29,0.0,59.16,585,560,290.18,249.46,40.72,110
2025-12-28,Academic Block Mess,Breakfast,Paratha,84.85,0,0,0,27.91,4.15,66.59,301,298,95.51,84.99,10.52,90
2025-12-28,Academic Block Mess,Dinner,Roti_Dal,84.85,0,0,0,27.91,4.15,66.59,485,454,211.81,177.85,33.95,105
2025-12-28,Academic Block Mess,Lunch,Rice_Dal,84.85,0,0,0,27.91,4.15,66.59,541,487,267.73,210.06,57.67,110
2025-12-28,Central Mess,Breakfast,Poha,76.23,0,0,0,27.91,4.15,66.59,360,332,120.45,93.2,27.25,90
2025-12-28,Central Mess,Dinner,Khichdi,76.23,0,0,0,27.91,4.15,66.59,579,571,259.05,217.95,41.1,105
2025-12-28,Central Mess,Lunch,Paneer_Roti,76.23,0,0,0,27.91,4.15,66.59,716,661,361.55,277.64,83.91,110
2025-12-28,Hostel A Mess,Breakfast,Idli_Dosa,79.74,0,0,0,27.91,4.15,66.59,309,298,98.79,84.63,14.16,90
2025-12-28,Hostel A Mess,Dinner,Khichdi,79.74,0,0,0,27.91,4.15,66.59,454,428,202.79,159.08,43.71,105
2025-12-28,Hostel A Mess,Lunch,Biryani,79.74,0,0,0,27.91,4.15,66.59,609,576,310.18,249.28,60.9,110
2025-12-28,Hostel B Mess,Breakfast,Sandwich,74.32,0,0,0,27.91,4.15,66.59,320,295,109.12,82.4,26.71,90
2025-12-28,Hostel B Mess,Dinner,Roti_Dal,74.32,0,0,0,27.91,4.15,66.59,611,557,273.99,213.09,60.9,105
2025-12-28,Hostel B Mess,Lunch,Rajma_Rice,74.32,0,0,0,27.91,4.15,66.59,693,636,337.79,267.25,70.54,110
2025-12-28,North Mess,Breakfast,Sandwich,86.91,0,0,0,27.91,4.15,66.59,330,297,106.69,88.18,18.51,90
2025-12-28,North Mess,Dinner,Khichdi,86.91,0,0,0,27.91,4.15,66.59,552,541,238.8,203.02,35.78,105
2025-12-28,North Mess,Lunch,Rice_Dal,86.91,0,0,0,27.91,4.15,66.59,655,634,328.4,263.5,64.9,110
2025-12-28,South Mess,Breakfast,Poha,76.74,0,0,0,27.91,4.15,66.59,305,283,96.25,80.43,15.82,90
2025-12-28,South Mess,Dinner,Chole_Bhature,76.74,0,0,0,27.91,4.15,66.59,596,552,269.99,207.49,62.5,105
2025-12-28,South Mess,Lunch,Rice_Dal,76.74,0,0,0,27.91,4.15,66.59,579,539,280.94,227.97,52.97,110
2025-12-29,Academic Block Mess,Breakfast,Poha,78.8,1,0,0,27.2,0.0,61.65,294,290,96.32,84.9,11.42,90
2025-12-29,Academic Block Mess,Dinner,Roti_Dal,78.8,1,0,0,27.2,0.0,61.65,522,478,231.99,180.26,51.73,105
2025-12-29,Academic Block Mess,Lunch,Veg_Pulao,78.8,1,0,0,27.2,0.0,61.65,530,502,270.1,221.09,49.01,110
2025-12-29,Central Mess,Breakfast,Sandwich,77.6,1,0,0,27.2,0.0,61.65,420,379,136.75,106.5,30.25,90
2025-12-29,Central Mess,Dinner,Roti_Dal,77.6,1,0,0,27.2,0.0,61.65,690,676,302.08,260.86,41.22,105
2025-12-29,Central Mess,Lunch,Biryani,77.6,1,0,0,27.2,0.0,61.65,839,769,413.57,328.91,84.66,110
2025-12-29,Hostel A Mess,Breakfast,Idli_Dosa,81.61,1,0,0,27.2,0.0,61.65,346,326,109.29,93.01,16.29,90
2025-12-29,Hostel A Mess,Dinner,Roti_Dal,81.61,1,0,0,27.2,0.0,61.65,532,521,228.77,192.76,36.01,105
2025-12-29,Hostel A Mess,Lunch,Paneer_Roti,81.61,1,0,0,27.2,0.0,61.65,701,662,338.43,279.51,58.92,110
2025-12-29,Hostel B Mess,Breakfast,Sandwich,77.73,1,0,0,27.2,0.0,61.65,403,390,135.17,114.71,20.46,90
2025-12-29,Hostel B Mess,Dinner,Roti_Dal,77.73,1,0,0,27.2,0.0,61.65,678,639,284.87,241.5,43.37,105
2025-12-29,Hostel B Mess,Lunch,Biryani,77.73,1,0,0,27.2,0.0,61.65,782,772,370.62,327.23,43.39,110
2025-12-29,North Mess,Breakfast,Sandwich,78.62,1,0,0,27.2,0.0,61.65,381,347,122.44,99.56,22.88,90
2025-12-29,North Mess,Dinner,Pasta,78.62,1,0,0,27.2,0.0,61.65,616,590,269.58,231.6,37.97,105
2025-12-29,North Mess,Lunch,Veg_Pulao,78.62,1,0,0,27.2,0.0,61.65,698,652,355.41,271.86,83.56,110
2025-12-29,South Mess,Breakfast,Sandwich,84.09,1,0,0,27.2,0.0,61.65,338,308,110.94,85.75,25.19,90
2025-12-29,South Mess,Dinner,Chole_Bhature,84.09,1,0,0,27.2,0.0,61.65,677,653,307.67,248.49,59.18,105
2025-12-29,South Mess,Lunch,Paneer_Roti,84.09,1,0,0,27.2,0.0,61.65,732,710,358.28,308.04,50.23,110
2025-12-30,Academic Block Mess,Breakfast,Upma,82.32,0,0,0,28.0,0.6,69.61,342,332,112.51,94.96,17.56,90
2025-12-30,Academic Block Mess,Dinner,Khichdi,82.32,0,0,0,28.0,0.6,69.61,555,505,238.77,195.53,43.24,105
2025-12-30,Academic Block Mess,Lunch,Paneer_Roti,82.32,0,0,0,28.0,0.6,69.61,727,656,362.34,277.27,85.06,110
2025-12-30,Central Mess,Breakfast,Poha,82.8,0,0,0,28.0,0.6,69.61,475,431,159.39,124.7,34.69,90
2025-12-30,Central Mess,Dinner,Pasta,82.8,0,0,0,28.0,0.6,69.61,820,745,350.13,278.67,71.46,105
2025-12-30,Central Mess,Lunch,Veg_Pulao,82.8,0,0,0,28.0,0.6,69.61,927,895,449.33,386.62,62.71,110
2025-12-30,Hostel A Mess,Breakfast,Sandwich,83.09,0,0,0,28.0,0.6,69.61,338,325,110.12,89.76,20.36,90
2025-12-30,Hostel A Mess,Dinner,Khichdi,83.09,0,0,0,28.0,0.6,69.61,590,565,259.29,210.32,48.97,105
2025-12-30,Hostel A Mess,Lunch,Veg_Pulao,83.09,0,0,0,28.0,0.6,69.61,660,649,334.83,286.65,48.18,110
2025-12-30,Hostel B Mess,Breakfast,Paratha,88.1,0,0,0,28.0,0.6,69.61,512,493,174.34,143.6,30.74,90
2025-12-30,Hostel B Mess,Dinner,Fried_Rice,88.1,0,0,0,28.0,0.6,69.61,783,765,329.64,297.1,32.53,105
2025-12-30,Hostel B Mess,Lunch,Rice_Dal,88.1,0,0,0,28.0,0.6,69.61,875,832,439.17,348.32,90.85,110
2025-12-30,North Mess,Breakfast,Sandwich,79.0,0,0,0,28.0,0.6,69.61,429,416,138.96,122.98,15.97,90
2025-12-30,North Mess,Dinner,Fried_Rice,79.0,0,0,0,28.0,0.6,69.61,731,672,308.45,256.3,52.15,105
2025-12-30,North Mess,Lunch,Rajma_Rice,79.0,0,0,0,28.0,0.6,69.61,938,856,455.26,378.8,76.45,110
2025-12-30,South Mess,Breakfast,Poha,81.59,0,0,0,28.0,0.6,69.61,384,347,126.39,98.18,28.21,90
2025-12-30,South Mess,Dinner,Pasta,81.59,0,0,0,28.0,0.6,69.61,632,602,275.5,234.93,40.57,105
2025-12-30,South Mess,Lunch,Rajma_Rice,81.59,0,0,0,28.0,0.6,69.61,774,765,391.68,333.59,58.1,110
2025-12-31,Academic Block Mess,Breakfast,Idli_Dosa,82.6,1,0,0,26.34,0.0,66.46,307,279,99.86,77.38,22.48,90
2025-12-31,Academic Block Mess,Dinner,Pasta,82.6,1,0,0,26.34,0.0,66.46,481,443,209.64,172.81,36.83,105
2025-12-31,Academic Block Mess,Lunch,Rajma_Rice,82.6,1,0,0,26.34,0.0,66.46,631,598,318.58,255.66,62.92,110
2025-12-31,Central Mess,Breakfast,Idli_Dosa,74.52,1,0,0,26.34,0.0,66.46,443,402,144.23,115.87,28.36,90
2025-12-31,Central Mess,Dinner,Roti_Dal,74.52,1,0,0,26.34,0.0,66.46,683,620,308.0,241.62,66.38,105
2025-12-31,Central Mess,Lunch,Rice_Dal,74.52,1,0,0,26.34,0.0,66.46,817,789,399.52,335.38,64.14,110
2025-12-31,Hostel A Mess,Breakfast,Upma,78.85,1,0,0,26.34,0.0,66.46,299,283,97.35,81.31,16.04,90
2025-12-31,Hostel A Mess,Dinner,Roti_Dal,78.85,1,0,0,26.34,0.0,66.46,556,529,237.21,205.05,32.16,105
2025-12-31,Hostel A Mess,Lunch,Veg_Pulao,78.85,1,0,0,26.34,0.0,66.46,552,531,270.02,231.29,38.73,110
2025-12-31,Hostel B Mess,Breakfast,Sandwich,77.18,1,0,0,26.34,0.0,66.46,369,362,125.61,104.99,20.62,90
2025-12-31,Hostel B Mess,Dinner,Roti_Dal,77.18,1,0,0,26.34,0.0,66.46,649,617,283.11,233.77,49.34,105
2025-12-31,Hostel B Mess,Lunch,Biryani,77.18,1,0,0,26.34,0.0,66.46,829,773,401.9,320.92,80.98,110
2025-12-31,North Mess,Breakfast,Idli_Dosa,88.44,1,0,0,26.34,0.0,66.46,416,390,139.43,113.9,25.52,90
2025-12-31,North Mess,Dinner,Roti_Dal,88.44,1,0,0,26.34,0.0,66.46,678,647,290.91,253.77,37.14,105
2025-12-31,North Mess,Lunch,Veg_Pulao,88.44,1,0,0,26.34,0.0,66.46,723,686,347.88,296.38,51.5,110
2025-12-31,South Mess,Breakfast,Idli_Dosa,86.02,1,0,0,26.34,0.0,66.46,382,351,125.21,97.16,28.05,90
2025-12-31,South Mess,Dinner,Roti_Dal,86.02,1,0,0,26.34,0.0,66.46,615,598,276.68,226.67,50.0,105
2025-12-31,South Mess,Lunch,Paneer_Roti,86.02,1,0,0,26.34,0.0,66.46,726,656,350.31,280.34,69.97,110
2026-01-01,Academic Block Mess,Breakfast,Paratha,75.49,0,0,0,25.77,0.0,62.56,402,378,129.61,106.56,23.05,90
2026-01-01,Academic Block Mess,Dinner,Khichdi,75.49,0,0,0,25.77,0.0,62.56,507,500,214.32,193.95,20.37,105
2026-01-01,Academic Block Mess,Lunch,Paneer_Roti,75.49,0,0,0,25.77,0.0,62.56,700,639,339.41,279.98,59.43,110
2026-01-01,Central Mess,Breakfast,Paratha,79.09,0,0,0,25.77,0.0,62.56,514,475,163.32,137.71,25.61,90
2026-01-01,Central Mess,Dinner,Pasta,79.09,0,0,0,25.77,0.0,62.56,716,689,309.89,263.67,46.22,105
2026-01-01,Central Mess,Lunch,Biryani,79.09,0,0,0,25.77,0.0,62.56,1013,964,510.69,422.56,88.14,110
2026-01-01,Hostel A Mess,Breakfast,Paratha,85.36,0,0,0,25.77,0.0,62.56,442,406,141.57,120.3,21.27,90
