date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg,day_of_week,day_of_week_num,month,is_weekend,semester,portion_kg,planned_preparation_kg,waste_rate,lag_1,lag_7,rolling_7_demand
2025-03-30,Hostel B Mess,Lunch,Rice_Dal,88.4,0,0,0,37.19,0.0,53.22,683,616,327.54,271.07,56.47000000000003,110,Sunday,6,3,1,4,0.45,331.93800000000005,0.1724064236429139,633.0,746.0,809.7142857142857
2025-03-31,Hostel B Mess,Lunch,Rajma_Rice,87.19,0,0,0,34.86,1.12,65.05,954,861,460.81,373.32,87.49000000000001,110,Monday,0,3,0,4,0.45,463.64400000000006,0.189861331134307,616.0,874.0,791.1428571428571
2025-04-01,Hostel B Mess,Lunch,Biryani,80.42,0,0,0,33.84,0.0,55.43,992,924,508.31,387.84,120.47000000000004,110,Tuesday,1,4,0,4,0.45,482.1120000000001,0.2370010426708111,861.0,815.0,789.2857142857143
2025-04-02,Hostel B Mess,Lunch,Veg_Pulao,72.71,1,1,0,31.97,0.12,59.98,365,355,187.02,153.29,33.73000000000002,110,Wednesday,2,4,0,4,0.45,177.39,0.1803550422414715,924.0,862.0,804.8571428571429
2025-04-03,Hostel B Mess,Lunch,Biryani,83.72,0,0,0,33.48,0.01,59.72,939,878,476.13,379.97,96.15999999999995,110,Thursday,3,4,0,4,0.45,456.354,0.2019616491294393,355.0,791.0,732.4285714285714
2025-04-04,Hostel B Mess,Lunch,Paneer_Roti,88.16,0,0,0,33.7,1.98,68.6,1007,965,475.91,418.31,57.60000000000002,110,Friday,4,4,0,4,0.45,489.402,0.1210312874282953,878.0,947.0,744.8571428571429
2025-04-05,Hostel B Mess,Lunch,Rajma_Rice,77.74,0,0,0,36.94,0.66,53.1,681,669,343.47,294.59,48.88000000000005,110,Saturday,5,4,1,4,0.45,330.966,0.1423122834599821,965.0,633.0,747.4285714285714
2025-04-06,Hostel B Mess,Lunch,Rajma_Rice,90.43,0,0,0,33.85,0.23,69.29,698,651,332.99,276.6,56.38999999999999,110,Sunday,6,4,1,4,0.45,339.22800000000007,0.1693444247575001,669.0,616.0,752.5714285714286
2025-04-07,Hostel B Mess,Lunch,Veg_Pulao,91.74,0,0,0,36.93,0.0,57.01,873,815,433.49,349.5,83.99000000000001,110,Monday,0,4,0,4,0.45,424.2780000000001,0.1937530277515052,651.0,861.0,757.5714285714286
2025-04-08,Hostel B Mess,Lunch,Rice_Dal,76.12,0,0,0,35.43,0.0,57.39,865,844,415.73,366.17,49.56,110,Tuesday,1,4,0,4,0.45,420.39,0.1192119885502609,815.0,924.0,751.0
2025-04-09,Hostel B Mess,Lunch,Rice_Dal,78.9,0,0,0,33.26,0.0,59.3,863,835,425.86,350.36,75.5,110,Wednesday,2,4,0,4,0.45,419.41800000000006,0.1772883107124407,844.0,355.0,739.5714285714286
2025-04-10,Hostel B Mess,Lunch,Biryani,79.43,0,0,0,34.95,1.78,74.25,971,958,478.22,424.29,53.93000000000001,110,Thursday,3,4,0,4,0.45,471.906,0.1127723641838484,835.0,878.0,808.1428571428571
2025-04-11,Hostel B Mess,Lunch,Veg_Pulao,89.21,0,0,0,33.12,0.0,57.47,818,806,408.41,353.72,54.69,110,Friday,4,4,0,4,0.45,397.54800000000006,0.1339095516760118,958.0,965.0,819.5714285714286
2025-04-12,Hostel B Mess,Lunch,Rice_Dal,77.51,0,0,0,34.84,2.82,59.52,631,602,318.71,253.78,64.92999999999998,110,Saturday,5,4,1,4,0.45,306.666,0.2037275265915722,806.0,669.0,796.8571428571429
2025-04-13,Hostel B Mess,Lunch,Rajma_Rice,70.46,0,1,0,32.48,0.84,58.38,356,347,181.36,149.49,31.870000000000005,110,Sunday,6,4,1,4,0.45,173.01600000000002,0.1757278341420379,602.0,651.0,787.2857142857143
2025-04-14,Hostel B Mess,Lunch,Biryani,85.45,0,0,0,33.83,0.0,62.64,916,898,440.4,386.88,53.51999999999998,110,Monday,0,4,0,4,0.45,445.176,0.121525885558583,347.0,815.0,743.8571428571429
2025-04-15,Hostel B Mess,Lunch,Rice_Dal,80.15,0,0,0,36.02,0.0,60.44,888,874,423.29,379.32,43.97000000000003,110,Tuesday,1,4,0,4,0.45,431.568,0.1038767747879704,898.0,844.0,755.7142857142857
2025-04-16,Hostel B Mess,Lunch,Biryani,87.03,0,0,0,32.25,0.01,53.28,921,854,447.34,376.71,70.63,110,Wednesday,2,4,0,4,0.45,447.606,0.1578888541154379,874.0,835.0,760.0
2025-04-17,Hostel B Mess,Lunch,Rice_Dal,84.57,0,0,0,30.78,0.0,55.3,827,764,402.76,316.52,86.24000000000001,110,Thursday,3,4,0,4,0.45,401.9220000000001,0.2141225543748138,854.0,958.0,762.7142857142857
2025-04-18,Hostel B Mess,Lunch,Rajma_Rice,87.55,0,0,0,33.36,0.02,56.5,963,942,478.61,405.06,73.55000000000001,110,Friday,4,4,0,4,0.45,468.018,0.1536741814838804,764.0,806.0,735.0
2025-04-19,Hostel B Mess,Lunch,Paneer_Roti,86.89,0,0,1,30.25,0.0,63.02,772,705,380.59,304.86,75.72999999999996,110,Saturday,5,4,1,4,0.45,375.19200000000006,0.1989805302293806,942.0,602.0,754.4285714285714
2025-04-20,Hostel B Mess,Lunch,Veg_Pulao,85.95,0,0,0,32.58,0.49,65.86,709,660,354.99,286.97,68.01999999999998,110,Sunday,6,4,1,4,0.45,344.574,0.1916110312966562,705.0,347.0,769.1428571428571
2025-04-21,Hostel B Mess,Lunch,Veg_Pulao,90.01,0,0,0,35.08,0.0,62.92,837,814,416.37,347.98,68.38999999999999,110,Monday,0,4,0,4,0.45,406.782,0.1642529480990464,660.0,898.0,813.8571428571429
2025-04-22,Hostel B Mess,Lunch,Veg_Pulao,82.39,0,0,0,32.75,0.34,61.29,829,808,421.02,346.74,74.27999999999997,110,Tuesday,1,4,0,4,0.45,402.89400000000006,0.1764286732221746,814.0,874.0,801.8571428571429
2025-04-23,Hostel B Mess,Lunch,Biryani,64.98,0,1,0,36.51,1.57,63.72,503,481,242.95,202.92,40.03,110,Wednesday,2,4,0,4,0.45,244.458,0.1647664128421486,808.0,854.0,792.4285714285714
2025-04-24,Hostel B Mess,Lunch,Paneer_Roti,81.08,0,0,0,31.37,0.0,58.13,966,890,475.84,377.86,97.97999999999996,110,Thursday,3,4,0,4,0.45,469.476,0.2059095494283792,481.0,764.0,739.1428571428571
2025-04-25,Hostel B Mess,Lunch,Biryani,86.57,0,0,0,31.11,0.58,60.92,1009,944,501.6,399.12,102.48000000000002,110,Friday,4,4,0,4,0.45,490.374,0.2043062200956938,890.0,942.0,757.1428571428571
2025-04-26,Hostel B Mess,Lunch,Biryani,83.27,0,0,0,32.33,0.32,60.83,770,722,375.88,320.83,55.05000000000001,110,Saturday,5,4,1,4,0.45,374.22,0.1464563158454826,944.0,705.0,757.4285714285714
2025-04-27,Hostel B Mess,Lunch,Rice_Dal,84.32,0,0,0,35.63,0.0,58.7,697,686,352.7,296.72,55.97999999999996,110,Sunday,6,4,1,4,0.45,338.7420000000001,0.1587184576127019,722.0,660.0,759.8571428571429
2025-04-28,Hostel B Mess,Lunch,Rice_Dal,77.94,0,0,0,32.85,0.15,50.53,865,822,439.49,354.39,85.10000000000002,110,Monday,0,4,0,4,0.45,420.39,0.1936335297731461,686.0,814.0,763.5714285714286
2025-04-29,Hostel B Mess,Lunch,Rajma_Rice,81.91,0,0,0,33.0,0.75,65.84,870,795,429.35,352.24,77.11000000000001,110,Tuesday,1,4,0,4,0.45,422.8200000000001,0.1795970653313148,822.0,808.0,764.7142857142857
2025-04-30,Hostel B Mess,Lunch,Rajma_Rice,87.17,0,0,0,30.79,1.37,60.51,913,901,444.97,375.52,69.45000000000005,110,Wednesday,2,4,0,4,0.45,443.7180000000001,0.156077937838506,795.0,481.0,762.8571428571429
2025-05-01,Hostel B Mess,Lunch,Paneer_Roti,82.67,0,0,0,33.92,0.02,55.82,985,911,491.45,380.99,110.45999999999998,110,Thursday,3,5,0,4,0.45,478.71,0.2247634550819004,901.0,890.0,822.8571428571429
2025-05-02,Hostel B Mess,Lunch,Rajma_Rice,82.95,0,0,0,37.32,0.0,68.85,912,871,452.72,365.57,87.15000000000003,110,Friday,4,5,0,4,0.45,443.2320000000001,0.1925030924191554,911.0,944.0,825.8571428571429
2025-05-03,Hostel B Mess,Lunch,Rice_Dal,76.5,0,0,0,31.41,0.0,67.89,666,659,322.52,281.4,41.120000000000005,110,Saturday,5,5,1,4,0.45,323.676,0.1274959692422175,871.0,722.0,815.4285714285714
2025-05-04,Hostel B Mess,Lunch,Paneer_Roti,85.47,0,0,0,33.47,0.98,60.88,733,721,365.19,298.85,66.33999999999997,110,Sunday,6,5,1,4,0.45,356.23800000000006,0.1816588625099262,659.0,686.0,806.4285714285714
2025-05-05,Hostel B Mess,Lunch,Rajma_Rice,61.11,0,1,0,30.83,0.03,57.52,442,433,220.36,191.48,28.880000000000024,110,Monday,0,5,0,4,0.45,214.812,0.1310582682882556,721.0,822.0,811.4285714285714
2025-05-06,Hostel B Mess,Lunch,Veg_Pulao,87.06,0,0,0,31.47,0.0,61.1,824,788,415.04,330.04,85.0,110,Tuesday,1,5,0,4,0.45,400.46400000000006,0.2047995373939861,433.0,795.0,755.8571428571429
2025-05-07,Hostel B Mess,Lunch,Rajma_Rice,78.44,1,0,0,31.16,0.0,57.59,840,779,419.48,324.55,94.93,110,Wednesday,2,5,0,4,0.45,408.24,0.2263039954229045,788.0,901.0,754.8571428571429
2025-05-08,Hostel B Mess,Lunch,Biryani,82.39,0,0,0,36.52,0.67,61.3,982,946,492.73,393.62,99.11,110,Thursday,3,5,0,4,0.45,477.25200000000007,0.2011446431108315,779.0,911.0,737.4285714285714
2025-05-09,Hostel B Mess,Lunch,Rice_Dal,83.43,0,0,0,29.36,0.65,54.58,905,853,459.09,365.58,93.51,110,Friday,4,5,0,4,0.45,439.83,0.2036855518525779,946.0,871.0,742.4285714285714
2025-05-10,Hostel B Mess,Lunch,Veg_Pulao,86.58,0,0,0,28.62,0.0,71.38,669,660,340.8,273.29,67.50999999999999,110,Saturday,5,5,1,4,0.45,325.134,0.1980927230046948,853.0,659.0,739.8571428571429
2025-05-11,Hostel B Mess,Lunch,Biryani,85.69,0,0,0,31.31,0.0,56.07,742,668,356.78,281.98,74.79999999999995,110,Sunday,6,5,1,4,0.45,360.6120000000001,0.2096530074555747,660.0,721.0,740.0
2025-05-12,Hostel B Mess,Lunch,Paneer_Roti,83.09,0,0,0,31.68,0.85,60.36,915,886,455.72,392.06,63.660000000000025,110,Monday,0,5,0,4,0.45,444.69000000000005,0.1396910383568858,668.0,433.0,732.4285714285714
2025-05-13,Hostel B Mess,Lunch,Veg_Pulao,88.05,0,0,0,31.44,0.0,62.5,839,796,420.86,347.04,73.82,110,Tuesday,1,5,0,4,0.45,407.754,0.1754027467566411,886.0,788.0,797.1428571428571
2025-05-14,Hostel B Mess,Lunch,Veg_Pulao,82.02,0,0,0,30.84,0.0,55.64,868,831,440.87,345.32,95.55,110,Wednesday,2,5,0,4,0.45,421.84800000000007,0.2167305554925488,796.0,779.0,798.2857142857143
2025-05-15,Hostel B Mess,Lunch,Veg_Pulao,96.72,1,0,0,33.01,0.0,59.88,804,775,406.82,327.63,79.19,110,Thursday,3,5,0,4,0.45,390.744,0.1946561132687675,831.0,946.0,805.7142857142857
2025-05-16,Hostel B Mess,Lunch,Veg_Pulao,81.98,1,0,0,30.71,0.96,71.94,775,761,367.26,330.1,37.15999999999997,110,Friday,4,5,0,4,0.45,376.65,0.1011817241191525,775.0,853.0,781.2857142857143
2025-05-17,Hostel B Mess,Lunch,Veg_Pulao,86.21,1,0,0,31.07,0.0,63.44,576,541,278.73,234.63,44.10000000000002,110,Saturday,5,5,1,4,0.45,279.936,0.1582176299644818,761.0,660.0,768.1428571428571
2025-05-18,Hostel B Mess,Lunch,Rajma_Rice,77.03,0,0,0,32.58,0.86,58.46,668,631,325.19,265.9,59.29000000000002,110,Sunday,6,5,1,4,0.45,324.648,0.1823241797103232,541.0,668.0,751.1428571428571
2025-05-19,Hostel B Mess,Lunch,Rajma_Rice,83.99,0,0,0,30.12,1.1,58.62,935,860,465.26,381.72,83.53999999999996,110,Monday,0,5,0,4,0.45,454.41,0.1795555173451402,631.0,886.0,745.8571428571429
2025-05-20,Hostel B Mess,Lunch,Veg_Pulao,84.11,0,0,0,31.9,0.0,65.08,830,797,413.5,330.64,82.86000000000001,110,Tuesday,1,5,0,4,0.45,403.38000000000005,0.2003869407496977,860.0,796.0,742.1428571428571
2025-05-21,Hostel B Mess,Lunch,Biryani,93.57,0,0,0,33.47,2.13,60.68,1054,968,529.5,405.24,124.26,110,Wednesday,2,5,0,4,0.45,512.244,0.2346742209631727,797.0,831.0,742.2857142857143
2025-05-22,Hostel B Mess,Lunch,Biryani,87.32,0,0,0,30.55,0.0,64.51,981,889,495.07,378.59,116.48000000000002,110,Thursday,3,5,0,4,0.45,476.766,0.2352798594138203,968.0,775.0,761.8571428571429
2025-05-23,Hostel B Mess,Lunch,Rajma_Rice,82.84,0,0,0,30.42,0.23,59.88,980,936,467.86,405.49,62.370000000000005,110,Friday,4,5,0,4,0.45,476.28,0.1333091095626897,889.0,761.0,778.1428571428571
2025-05-24,Hostel B Mess,Lunch,Paneer_Roti,88.83,0,0,0,33.53,0.0,60.98,767,750,391.59,320.56,71.02999999999997,110,Saturday,5,5,1,4,0.45,372.76200000000006,0.1813886973620367,936.0,541.0,803.1428571428571
2025-05-25,Hostel B Mess,Lunch,Biryani,73.84,0,0,0,28.58,0.0,61.82,778,735,382.96,310.51,72.44999999999999,110,Sunday,6,5,1,4,0.45,378.10800000000006,0.1891842490077292,750.0,631.0,833.0
2025-05-26,Hostel B Mess,Lunch,Rajma_Rice,92.18,0,0,0,31.48,3.64,70.42,919,893,464.3,370.35,93.95,110,Monday,0,5,0,4,0.45,446.634,0.2023476200732284,735.0,860.0,847.8571428571429
2025-05-27,Hostel B Mess,Lunch,Rajma_Rice,79.38,0,0,0,29.24,0.48,59.91,944,923,477.19,390.16,87.02999999999997,110,Tuesday,1,5,0,4,0.45,458.7840000000001,0.1823801839937969,893.0,797.0,852.5714285714286
2025-05-28,Hostel B Mess,Lunch,Rajma_Rice,86.99,0,0,0,31.6,0.0,59.52,866,799,436.98,343.53,93.45000000000005,110,Wednesday,2,5,0,4,0.45,420.876,0.2138541809693808,923.0,968.0,870.5714285714286
2025-05-29,Hostel B Mess,Lunch,Biryani,89.65,0,0,0,33.58,0.06,55.03,1037,952,508.7,422.46,86.24000000000001,110,Thursday,3,5,0,4,0.45,503.9820000000001,0.1695301749557696,799.0,889.0,846.4285714285714
2025-05-30,Hostel B Mess,Lunch,Veg_Pulao,90.51,0,0,0,28.58,0.53,64.07,825,788,392.4,327.08,65.32,110,Friday,4,5,0,4,0.45,400.9500000000001,0.1664627930682976,952.0,936.0,855.4285714285714
2025-05-31,Hostel B Mess,Lunch,Veg_Pulao,81.14,0,0,0,30.45,0.0,63.82,606,551,289.4,235.03,54.369999999999976,110,Saturday,5,5,1,4,0.45,294.516,0.1878714581893572,788.0,750.0,834.2857142857143
2025-06-01,Hostel B Mess,Lunch,Biryani,82.27,0,0,0,29.52,0.0,53.39,799,741,383.79,325.47,58.31999999999999,110,Sunday,6,6,1,0,0.45,388.314,0.1519581020870788,551.0,735.0,805.8571428571429
2025-06-02,Hostel B Mess,Lunch,Biryani,90.28,0,0,0,30.73,0.0,58.37,953,893,455.85,386.88,68.97000000000003,110,Monday,0,6,0,0,0.45,463.1580000000001,0.1512997696610727,741.0,893.0,806.7142857142857
2025-06-03,Hostel B Mess,Lunch,Veg_Pulao,78.54,0,0,0,31.9,22.21,84.86,863,791,430.8,328.61,102.19,110,Tuesday,1,6,0,0,0.45,419.41800000000006,0.2372098421541318,893.0,923.0,806.7142857142857
2025-06-04,Hostel B Mess,Lunch,Veg_Pulao,86.32,0,0,0,32.83,6.98,68.88,859,818,406.11,362.52,43.59000000000003,110,Wednesday,2,6,0,0,0.45,417.4740000000001,0.107335450986186,791.0,799.0,787.8571428571429
2025-06-05,Hostel B Mess,Lunch,Veg_Pulao,63.39,0,1,0,27.45,22.67,98.0,414,387,201.45,168.06,33.389999999999986,110,Thursday,3,6,0,0,0.45,201.20400000000004,0.1657483246463141,818.0,952.0,790.5714285714286
2025-06-06,Hostel B Mess,Lunch,Rice_Dal,85.41,0,0,0,30.64,0.0,59.07,866,803,439.24,341.23,98.01,110,Friday,4,6,0,0,0.45,420.876,0.2231354157180584,387.0,788.0,709.8571428571429
2025-06-07,Hostel B Mess,Lunch,Paneer_Roti,81.55,1,0,0,30.56,0.0,54.68,652,643,326.87,278.5,48.370000000000005,110,Saturday,5,6,1,0,0.45,316.87200000000007,0.1479793189953192,803.0,551.0,712.0
2025-06-08,Hostel B Mess,Lunch,Biryani,89.27,0,0,0,28.81,0.0,60.28,760,706,368.42,305.48,62.94,110,Sunday,6,6,1,0,0.45,369.36,0.1708376309646599,643.0,741.0,725.1428571428571
2025-06-09,Hostel B Mess,Lunch,Rice_Dal,84.59,0,0,0,29.45,0.0,63.82,880,824,441.6,343.52,98.08000000000004,110,Monday,0,6,0,0,0.45,427.68,0.2221014492753624,706.0,893.0,720.1428571428571
2025-06-10,Hostel B Mess,Lunch,Paneer_Roti,85.65,0,0,0,30.99,6.44,68.77,925,851,445.12,368.81,76.31,110,Tuesday,1,6,0,0,0.45,449.55,0.1714369158878504,824.0,791.0,710.2857142857143
2025-06-11,Hostel B Mess,Lunch,Paneer_Roti,82.19,1,0,0,29.18,0.0,60.98,873,803,433.23,335.63,97.60000000000002,110,Wednesday,2,6,0,0,0.45,424.2780000000001,0.2252844909170648,851.0,818.0,718.8571428571429
2025-06-12,Hostel B Mess,Lunch,Rajma_Rice,83.39,0,0,0,31.66,4.77,63.5,946,855,469.29,366.4,102.89000000000004,110,Thursday,3,6,0,0,0.45,459.756,0.2192460951650366,803.0,387.0,716.7142857142857
2025-06-13,Hostel B Mess,Lunch,Veg_Pulao,59.18,0,1,0,27.12,0.0,58.77,403,369,193.11,162.18,30.930000000000007,110,Friday,4,6,0,0,0.45,195.858,0.1601677800217492,855.0,803.0,783.5714285714286
2025-06-14,Hostel B Mess,Lunch,Veg_Pulao,82.37,0,0,0,26.58,0.0,58.24,669,660,316.18,287.27,28.910000000000025,110,Saturday,5,6,1,0,0.45,325.134,0.0914352583971156,369.0,643.0,721.5714285714286
2025-06-15,Hostel B Mess,Lunch,Veg_Pulao,74.93,1,0,0,27.59,0.0,67.49,565,513,277.92,213.19,64.73000000000002,110,Sunday,6,6,1,0,0.45,274.59000000000003,0.2329087507196316,660.0,706.0,724.0
2025-06-16,Hostel B Mess,Lunch,Biryani,77.45,0,0,0,27.47,0.0,59.98,1020,975,522.23,414.35,107.88,110,Monday,0,6,0,0,0.45,495.72,0.2065756467456867,513.0,824.0,696.4285714285714
2025-06-17,Hostel B Mess,Lunch,Veg_Pulao,87.5,0,0,0,32.53,0.0,55.45,876,847,441.12,361.96,79.16000000000003,110,Tuesday,1,6,0,0,0.45,425.736,0.1794523032281466,975.0,851.0,718.0
2025-06-18,Hostel B Mess,Lunch,Rajma_Rice,67.12,0,1,0,28.67,6.09,65.15,452,427,221.9,187.93,33.97,110,Wednesday,2,6,0,0,0.45,219.67200000000005,0.1530869761153672,847.0,803.0,717.4285714285714
2025-06-19,Hostel B Mess,Lunch,Rajma_Rice,83.34,0,0,0,25.15,9.24,78.04,947,885,478.7,371.22,107.47999999999996,110,Thursday,3,6,0,0,0.45,460.2420000000001,0.2245247545435554,427.0,855.0,663.7142857142857
2025-06-20,Hostel B Mess,Lunch,Paneer_Roti,89.35,0,0,0,28.04,0.0,62.78,995,896,495.19,372.08,123.11,110,Friday,4,6,0,0,0.45,483.5700000000001,0.2486116440154284,885.0,369.0,668.0
2025-06-21,Hostel B Mess,Lunch,Biryani,87.16,0,0,0,31.43,0.0,65.93,794,742,384.64,328.31,56.329999999999984,110,Saturday,5,6,1,0,0.45,385.884,0.1464486272878535,896.0,660.0,743.2857142857143
2025-06-22,Hostel B Mess,Lunch,Veg_Pulao,75.71,0,0,0,26.9,13.49,82.91,652,604,312.41,257.85,54.56,110,Sunday,6,6,1,0,0.45,316.87200000000007,0.1746422969815306,742.0,513.0,755.0
2025-06-23,Hostel B Mess,Lunch,Biryani,80.48,0,0,0,28.94,0.0,51.38,954,860,456.88,356.58,100.3,110,Monday,0,6,0,0,0.45,463.64400000000006,0.2195324811766766,604.0,975.0,768.0
2025-06-24,Hostel B Mess,Lunch,Biryani,82.36,0,0,0,28.44,0.0,47.27,992,931,505.48,391.11,114.37,110,Tuesday,1,6,0,0,0.45,482.1120000000001,0.2262601883358392,860.0,847.0,751.5714285714286
2025-06-25,Hostel B Mess,Lunch,Veg_Pulao,86.23,0,0,0,26.74,31.97,98.0,795,737,407.76,321.06,86.69999999999999,110,Wednesday,2,6,0,0,0.45,386.37,0.2126250735726897,931.0,427.0,763.5714285714286
2025-06-26,Hostel B Mess,Lunch,Rice_Dal,90.2,0,0,1,25.79,0.0,56.45,975,915,471.26,382.82,88.44,110,Thursday,3,6,0,0,0.45,473.85,0.1876671052073165,737.0,885.0,807.8571428571429
2025-06-27,Hostel B Mess,Lunch,Rice_Dal,91.07,0,0,0,27.57,0.0,62.6,896,811,429.35,360.61,68.74000000000001,110,Friday,4,6,0,0,0.45,435.456,0.1601024804937696,915.0,896.0,812.1428571428571
2025-06-28,Hostel B Mess,Lunch,Paneer_Roti,75.18,0,0,0,26.86,8.03,68.08,677,640,343.84,265.02,78.82,110,Saturday,5,6,1,0,0.45,329.02200000000005,0.2292345276872964,811.0,742.0,800.0
2025-06-29,Hostel B Mess,Lunch,Veg_Pulao,90.66,0,0,0,28.42,0.0,66.18,686,672,326.05,292.05,34.0,110,Sunday,6,6,1,0,0.45,333.396,0.1042784848949547,640.0,604.0,785.4285714285714
2025-06-30,Hostel B Mess,Lunch,Biryani,79.4,0,0,0,27.02,0.0,61.24,974,879,470.65,374.8,95.84999999999997,110,Monday,0,6,0,0,0.45,473.364,0.2036545203442047,672.0,860.0,795.1428571428571
2025-07-01,Hostel B Mess,Lunch,Biryani,88.5,0,0,0,27.08,0.0,69.85,1006,906,509.78,397.97,111.80999999999996,110,Tuesday,1,7,0,5,0.45,488.916,0.2193299070187138,879.0,931.0,797.8571428571429
2025-07-02,Hostel B Mess,Lunch,Paneer_Roti,76.42,0,0,0,24.24,0.0,59.89,853,823,429.95,342.6,87.34999999999997,110,Wednesday,2,7,0,5,0.45,414.5580000000001,0.203163158506803,906.0,737.0,794.2857142857143
2025-07-03,Hostel B Mess,Lunch,Veg_Pulao,85.03,0,0,0,28.62,0.0,60.68,836,795,400.0,347.05,52.94999999999999,110,Thursday,3,7,0,5,0.45,406.296,0.1323749999999999,823.0,915.0,806.5714285714286
2025-07-04,Hostel B Mess,Lunch,Paneer_Roti,82.57,0,0,0,26.25,2.93,61.13,961,888,463.61,390.05,73.56,110,Friday,4,7,0,5,0.45,467.046,0.1586678458186838,795.0,811.0,789.4285714285714
2025-07-05,Hostel B Mess,Lunch,Biryani,84.78,0,0,0,24.24,0.0,55.21,764,755,376.22,317.83,58.39000000000004,110,Saturday,5,7,1,5,0.45,371.304,0.1552017436606242,888.0,640.0,800.4285714285714
2025-07-06,Hostel B Mess,Lunch,Rajma_Rice,77.96,0,0,0,24.95,0.0,59.97,700,664,330.83,282.85,47.97999999999996,110,Sunday,6,7,1,5,0.45,340.20000000000005,0.1450291690596377,755.0,672.0,816.8571428571429
2025-07-07,Hostel B Mess,Lunch,Biryani,77.05,0,0,0,25.28,14.87,84.21,996,975,474.82,433.78,41.04000000000002,110,Monday,0,7,0,5,0.45,484.056,0.0864327534644708,664.0,879.0,815.7142857142857
2025-07-08,Hostel B Mess,Lunch,Paneer_Roti,84.86,0,0,0,25.48,5.98,61.78,896,838,439.78,368.29,71.48999999999995,110,Tuesday,1,7,0,5,0.45,435.456,0.1625585520032742,975.0,906.0,829.4285714285714
2025-07-09,Hostel B Mess,Lunch,Rajma_Rice,87.11,0,0,0,27.26,0.0,63.29,903,879,455.68,384.28,71.40000000000003,110,Wednesday,2,7,0,5,0.45,438.85800000000006,0.1566889044943821,838.0,823.0,819.7142857142857
2025-07-10,Hostel B Mess,Lunch,Paneer_Roti,53.16,0,1,0,27.16,0.0,59.05,458,431,224.73,188.16,36.56999999999999,110,Thursday,3,7,0,5,0.45,222.588,0.1627286076625283,879.0,795.0,827.7142857142857
2025-07-11,Hostel B Mess,Lunch,Rajma_Rice,78.26,0,0,0,24.35,7.38,61.26,851,775,406.22,335.56,70.66000000000003,110,Friday,4,7,0,5,0.45,413.586,0.1739451528728275,431.0,888.0,775.7142857142857
2025-07-12,Hostel B Mess,Lunch,Rajma_Rice,76.03,0,0,0,23.79,6.43,65.69,706,689,359.49,305.43,54.06,110,Saturday,5,7,1,5,0.45,343.116,0.1503797045814904,775.0,755.0,759.5714285714286
2025-07-13,Hostel B Mess,Lunch,Paneer_Roti,88.78,0,0,0,25.37,5.64,75.97,769,715,385.31,311.22,74.08999999999997,110,Sunday,6,7,1,5,0.45,373.734,0.1922867301653213,689.0,664.0,750.1428571428571
2025-07-14,Hostel B Mess,Lunch,Paneer_Roti,82.28,0,0,0,26.2,0.0,55.61,962,891,478.24,379.87,98.37,110,Monday,0,7,0,5,0.45,467.5320000000001,0.2056917029106724,715.0,975.0,757.4285714285714
2025-07-15,Hostel B Mess,Lunch,Rajma_Rice,78.22,0,0,0,25.62,0.0,55.38,866,804,411.33,352.18,59.14999999999998,110,Tuesday,1,7,0,5,0.45,420.876,0.1438018136289596,891.0,838.0,745.4285714285714
2025-07-16,Hostel B Mess,Lunch,Paneer_Roti,86.44,0,0,0,24.63,6.2,63.81,921,873,442.5,381.34,61.160000000000025,110,Wednesday,2,7,0,5,0.45,447.606,0.1382146892655368,804.0,879.0,740.5714285714286
2025-07-17,Hostel B Mess,Lunch,Biryani,85.48,0,0,1,22.29,0.0,63.78,1020,998,505.99,432.03,73.96000000000004,110,Thursday,3,7,0,5,0.45,495.72,0.1461688966185103,873.0,431.0,739.7142857142857
2025-07-18,Hostel B Mess,Lunch,Rajma_Rice,77.42,0,0,0,26.67,0.0,50.34,871,824,414.84,346.27,68.57,110,Friday,4,7,0,5,0.45,423.306,0.1652926429466782,998.0,775.0,820.7142857142857
2025-07-19,Hostel B Mess,Lunch,Veg_Pulao,76.43,0,0,0,26.26,0.0,56.06,661,653,312.75,272.96,39.79000000000002,110,Saturday,5,7,1,5,0.45,321.246,0.1272262190247802,824.0,689.0,827.7142857142857
2025-07-20,Hostel B Mess,Lunch,Rice_Dal,81.25,0,0,0,26.07,10.1,79.87,695,669,355.93,283.9,72.03000000000003,110,Sunday,6,7,1,5,0.45,337.77000000000004,0.202371252774422,653.0,715.0,822.5714285714286
2025-07-21,Hostel B Mess,Lunch,Veg_Pulao,87.36,0,0,1,23.43,0.0,59.26,944,916,470.07,391.79,78.27999999999997,110,Monday,0,7,0,5,0.45,458.7840000000001,0.1665283893888143,669.0,891.0,816.0
2025-07-22,Hostel B Mess,Lunch,Biryani,82.23,0,0,0,25.28,16.21,81.92,920,843,458.04,371.99,86.05000000000001,110,Tuesday,1,7,0,5,0.45,447.12,0.1878656885861497,916.0,804.0,819.5714285714286
2025-07-23,Hostel B Mess,Lunch,Paneer_Roti,88.49,0,0,0,24.74,7.14,65.96,921,877,471.78,388.8,82.97999999999996,110,Wednesday,2,7,0,5,0.45,447.606,0.1758870660053414,843.0,873.0,825.1428571428571
