date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg,day_of_week,day_of_week_num,month,is_weekend,semester,portion_kg,planned_preparation_kg,waste_rate
2025-10-20,Central Mess,Dinner,Roti_Dal,84.53,0,0,0,18.62,0.0,64.54,791,736,357.72,285.54,72.18,105,Monday,0,10,0,5,0.4,341.71200000000005,0.2017779268701778
2025-10-20,Central Mess,Lunch,Veg_Pulao,84.53,0,0,0,18.62,0.0,64.54,844,830,402.75,347.71,55.04000000000002,110,Monday,0,10,0,5,0.45,410.184,0.13666045934202364
2025-10-20,Hostel A Mess,Breakfast,Idli_Dosa,75.8,0,0,0,18.62,0.0,64.54,370,366,123.11,106.39,16.72,90,Monday,0,10,0,5,0.3,119.88000000000001,0.13581350012184223
2025-10-20,Hostel A Mess,Dinner,Khichdi,75.8,0,0,0,18.62,0.0,64.54,587,572,260.02,211.6,48.41999999999999,105,Monday,0,10,0,5,0.4,253.58400000000003,0.18621644488885467
2025-10-20,Hostel A Mess,Lunch,Veg_Pulao,75.8,0,0,0,18.62,0.0,64.54,652,630,321.87,276.15,45.72000000000003,110,Monday,0,10,0,5,0.45,316.87200000000007,0.14204492496970836
2025-10-20,Hostel B Mess,Breakfast,Idli_Dosa,75.41,0,0,0,18.62,0.0,64.54,480,443,159.91,130.42,29.49000000000001,90,Monday,0,10,0,5,0.3,155.52,0.18441623413169914
2025-10-20,Hostel B Mess,Dinner,Pasta,75.41,0,0,0,18.62,0.0,64.54,716,688,311.24,256.17,55.06999999999999,105,Monday,0,10,0,5,0.4,309.31200000000007,0.17693741164374757
2025-10-20,Hostel B Mess,Lunch,Rajma_Rice,75.41,0,0,0,18.62,0.0,64.54,904,892,458.72,388.55,70.17000000000002,110,Monday,0,10,0,5,0.45,439.34400000000005,0.15296913149633767
2025-10-20,North Mess,Breakfast,Upma,88.53,0,0,0,18.62,0.0,64.54,420,382,134.6,106.29,28.309999999999988,90,Monday,0,10,0,5,0.3,136.08,0.21032689450222875
2025-10-20,North Mess,Dinner,Pasta,88.53,0,0,0,18.62,0.0,64.54,693,628,296.53,233.47,63.059999999999974,105,Monday,0,10,0,5,0.4,299.37600000000003,0.21265976461066327
2025-10-20,North Mess,Lunch,Biryani,88.53,0,0,0,18.62,0.0,64.54,921,848,468.76,359.82,108.94,110,Monday,0,10,0,5,0.45,447.606,0.23240037545865688
2025-10-20,South Mess,Breakfast,Poha,87.07,0,0,0,18.62,0.0,64.54,387,355,128.67,105.0,23.669999999999987,90,Monday,0,10,0,5,0.3,125.388,0.18395896479365811
2025-10-20,South Mess,Dinner,Roti_Dal,87.07,0,0,0,18.62,0.0,64.54,688,677,292.88,258.11,34.76999999999998,105,Monday,0,10,0,5,0.4,297.216,0.1187175635072384
2025-10-20,South Mess,Lunch,Paneer_Roti,87.07,0,0,0,18.62,0.0,64.54,848,814,420.77,354.75,66.01999999999998,110,Monday,0,10,0,5,0.45,412.12800000000004,0.1569028210186087
2025-10-21,Academic Block Mess,Breakfast,Poha,72.18,0,0,0,21.42,0.28,62.51,348,327,111.41,92.94,18.47,90,Tuesday,1,10,0,5,0.3,112.752,0.16578404092989857
2025-10-21,Academic Block Mess,Dinner,Khichdi,72.18,0,0,0,21.42,0.28,62.51,523,482,232.06,188.38,43.68000000000001,105,Tuesday,1,10,0,5,0.4,225.93600000000004,0.18822718262518318
2025-10-21,Academic Block Mess,Lunch,Biryani,72.18,0,0,0,21.42,0.28,62.51,722,685,349.07,286.01,63.06,110,Tuesday,1,10,0,5,0.45,350.89200000000005,0.18065144526885726
2025-10-21,Central Mess,Breakfast,Idli_Dosa,94.98,0,0,0,21.42,0.28,62.51,560,545,187.91,155.02,32.889999999999986,90,Tuesday,1,10,0,5,0.3,181.44,0.17503059975520188
2025-10-21,Central Mess,Dinner,Fried_Rice,94.98,0,0,0,21.42,0.28,62.51,884,867,397.68,325.75,71.93,105,Tuesday,1,10,0,5,0.4,381.88800000000003,0.18087406960370148
2025-10-21,Central Mess,Lunch,Biryani,94.98,0,0,0,21.42,0.28,62.51,1080,1027,516.65,449.74,66.90999999999997,110,Tuesday,1,10,0,5,0.45,524.88,0.12950740346462783
2025-10-21,Hostel A Mess,Breakfast,Paratha,87.1,0,0,0,21.42,0.28,62.51,404,371,134.16,108.64,25.519999999999996,90,Tuesday,1,10,0,5,0.3,130.896,0.19022063208109719
2025-10-21,Hostel A Mess,Dinner,Roti_Dal,87.1,0,0,0,21.42,0.28,62.51,589,544,264.07,209.6,54.47,105,Tuesday,1,10,0,5,0.4,254.44800000000004,0.20627106449047602
2025-10-21,Hostel A Mess,Lunch,Veg_Pulao,87.1,0,0,0,21.42,0.28,62.51,709,698,349.7,294.92,54.77999999999997,110,Tuesday,1,10,0,5,0.45,344.574,0.1566485559050614
2025-10-21,Hostel B Mess,Breakfast,Paratha,69.94,0,0,0,21.42,0.28,62.51,481,449,157.33,128.9,28.430000000000007,90,Tuesday,1,10,0,5,0.3,155.844,0.1807029809953601
2025-10-21,Hostel B Mess,Dinner,Fried_Rice,69.94,0,0,0,21.42,0.28,62.51,738,677,315.0,250.51,64.49000000000001,105,Tuesday,1,10,0,5,0.4,318.81600000000003,0.20473015873015876
2025-10-21,Hostel B Mess,Lunch,Veg_Pulao,69.94,0,0,0,21.42,0.28,62.51,837,823,413.2,359.16,54.039999999999964,110,Tuesday,1,10,0,5,0.45,406.78200000000004,0.13078412391093894
2025-10-21,North Mess,Breakfast,Idli_Dosa,78.23,0,0,0,21.42,0.28,62.51,464,419,147.43,121.72,25.710000000000008,90,Tuesday,1,10,0,5,0.3,150.33599999999998,0.1743878450790206
2025-10-21,North Mess,Dinner,Fried_Rice,78.23,0,0,0,21.42,0.28,62.51,699,658,307.72,243.06,64.66000000000003,105,Tuesday,1,10,0,5,0.4,301.968,0.21012608865202137
2025-10-21,North Mess,Lunch,Veg_Pulao,78.23,0,0,0,21.42,0.28,62.51,804,732,387.03,316.05,70.97999999999996,110,Tuesday,1,10,0,5,0.45,390.744,0.18339663591969607
2025-10-21,South Mess,Breakfast,Sandwich,81.2,0,0,0,21.42,0.28,62.51,383,375,123.98,110.34,13.64,90,Tuesday,1,10,0,5,0.3,124.092,0.11001774479754799
2025-10-21,South Mess,Dinner,Pasta,81.2,0,0,0,21.42,0.28,62.51,636,603,276.24,232.8,43.44,105,Tuesday,1,10,0,5,0.4,274.752,0.157254561251086
2025-10-21,South Mess,Lunch,Biryani,81.2,0,0,0,21.42,0.28,62.51,802,792,398.98,339.56,59.420000000000016,110,Tuesday,1,10,0,5,0.45,389.77200000000005,0.14892977091583542
2025-10-22,Academic Block Mess,Breakfast,Idli_Dosa,76.43,0,0,0,20.18,0.0,56.63,361,354,123.15,104.94,18.210000000000008,90,Wednesday,2,10,0,5,0.3,116.964,0.14786845310596838
2025-10-22,Academic Block Mess,Dinner,Roti_Dal,76.43,0,0,0,20.18,0.0,56.63,596,556,269.43,210.43,59.0,105,Wednesday,2,10,0,5,0.4,257.47200000000004,0.21898081134246372
2025-10-22,Academic Block Mess,Lunch,Biryani,76.43,0,0,0,20.18,0.0,56.63,706,654,334.88,279.52,55.360000000000014,110,Wednesday,2,10,0,5,0.45,343.116,0.1653129479216436
2025-10-22,Central Mess,Breakfast,Poha,78.04,0,0,0,20.18,0.0,56.63,470,448,151.29,130.01,21.28,90,Wednesday,2,10,0,5,0.3,152.28,0.14065701632626085
2025-10-22,Central Mess,Dinner,Chole_Bhature,78.04,0,0,0,20.18,0.0,56.63,867,802,380.9,317.03,63.870000000000005,105,Wednesday,2,10,0,5,0.4,374.54400000000004,0.16768180624835918
2025-10-22,Central Mess,Lunch,Rajma_Rice,78.04,0,0,0,20.18,0.0,56.63,842,793,429.17,333.59,95.58000000000004,110,Wednesday,2,10,0,5,0.45,409.21200000000005,0.22270894983339945
2025-10-22,Hostel A Mess,Breakfast,Sandwich,79.05,0,0,0,20.18,0.0,56.63,340,326,108.57,95.91,12.659999999999997,90,Wednesday,2,10,0,5,0.3,110.16000000000001,0.11660679745786126
2025-10-22,Hostel A Mess,Dinner,Roti_Dal,79.05,0,0,0,20.18,0.0,56.63,669,634,285.93,247.37,38.56,105,Wednesday,2,10,0,5,0.4,289.00800000000004,0.13485818207253525
2025-10-22,Hostel A Mess,Lunch,Rice_Dal,79.05,0,0,0,20.18,0.0,56.63,720,658,348.59,292.59,56.0,110,Wednesday,2,10,0,5,0.45,349.92,0.16064717863392525
2025-10-22,Hostel B Mess,Breakfast,Paratha,76.19,0,0,0,20.18,0.0,56.63,511,488,170.54,137.98,32.56,90,Wednesday,2,10,0,5,0.3,165.564,0.19092295062741882
2025-10-22,Hostel B Mess,Dinner,Khichdi,76.19,0,0,0,20.18,0.0,56.63,700,661,296.94,255.46,41.47999999999999,105,Wednesday,2,10,0,5,0.4,302.40000000000003,0.13969152017242537
2025-10-22,Hostel B Mess,Lunch,Rajma_Rice,76.19,0,0,0,20.18,0.0,56.63,911,841,467.07,373.62,93.44999999999999,110,Wednesday,2,10,0,5,0.45,442.74600000000004,0.20007707624124862
2025-10-22,North Mess,Breakfast,Idli_Dosa,77.16,0,0,0,20.18,0.0,56.63,456,421,150.19,121.01,29.179999999999993,90,Wednesday,2,10,0,5,0.3,147.744,0.19428723616752108
2025-10-22,North Mess,Dinner,Roti_Dal,77.16,0,0,0,20.18,0.0,56.63,731,719,318.22,267.74,50.48000000000002,105,Wednesday,2,10,0,5,0.4,315.79200000000003,0.1586323926843065
2025-10-22,North Mess,Lunch,Rajma_Rice,77.16,0,0,0,20.18,0.0,56.63,836,825,396.68,352.33,44.35000000000002,110,Wednesday,2,10,0,5,0.45,406.296,0.11180296460623178
2025-10-22,South Mess,Breakfast,Upma,69.85,0,0,0,20.18,0.0,56.63,350,344,119.12,99.01,20.11,90,Wednesday,2,10,0,5,0.3,113.4,0.16882135661517797
2025-10-22,South Mess,Dinner,Roti_Dal,69.85,0,0,0,20.18,0.0,56.63,648,605,288.58,229.32,59.25999999999999,105,Wednesday,2,10,0,5,0.4,279.936,0.20535033612862982
2025-10-22,South Mess,Lunch,Rajma_Rice,69.85,0,0,0,20.18,0.0,56.63,710,666,342.12,277.32,64.80000000000001,110,Wednesday,2,10,0,5,0.45,345.06,0.18940722553490005
2025-10-23,Academic Block Mess,Breakfast,Idli_Dosa,84.19,0,0,0,20.74,0.0,50.42,399,361,131.85,104.11,27.739999999999995,90,Thursday,3,10,0,5,0.3,129.27599999999998,0.2103905953735305
2025-10-23,Academic Block Mess,Dinner,Roti_Dal,84.19,0,0,0,20.74,0.0,50.42,589,544,263.5,214.32,49.18000000000001,105,Thursday,3,10,0,5,0.4,254.44800000000004,0.18664136622390895
2025-10-23,Academic Block Mess,Lunch,Rice_Dal,84.19,0,0,0,20.74,0.0,50.42,686,657,324.22,289.24,34.98000000000002,110,Thursday,3,10,0,5,0.45,333.396,0.10788970452162117
2025-10-23,Central Mess,Breakfast,Poha,81.29,0,0,0,20.74,0.0,50.42,481,456,155.23,129.13,26.099999999999994,90,Thursday,3,10,0,5,0.3,155.844,0.16813760226760288
2025-10-23,Central Mess,Dinner,Pasta,81.29,0,0,0,20.74,0.0,50.42,775,765,350.57,302.18,48.389999999999986,105,Thursday,3,10,0,5,0.4,334.8,0.13803234732007869
2025-10-23,Central Mess,Lunch,Rajma_Rice,81.29,0,0,0,20.74,0.0,50.42,941,849,473.94,368.21,105.73000000000002,110,Thursday,3,10,0,5,0.45,457.326,0.2230873106300376
2025-10-23,Hostel A Mess,Breakfast,Idli_Dosa,80.89,0,0,0,20.74,0.0,50.42,411,395,134.59,114.68,19.909999999999997,90,Thursday,3,10,0,5,0.3,133.16400000000002,0.14793075265621514
2025-10-23,Hostel A Mess,Dinner,Chole_Bhature,80.89,0,0,0,20.74,0.0,50.42,622,571,267.97,215.89,52.08000000000004,105,Thursday,3,10,0,5,0.4,268.704,0.19435011381871117
2025-10-23,Hostel A Mess,Lunch,Biryani,80.89,0,0,0,20.74,0.0,50.42,757,747,388.24,320.75,67.49000000000001,110,Thursday,3,10,0,5,0.45,367.90200000000004,0.17383577168761594
2025-10-23,Hostel B Mess,Breakfast,Idli_Dosa,80.64,0,0,0,20.74,0.0,50.42,486,466,165.84,129.1,36.74000000000001,90,Thursday,3,10,0,5,0.3,157.464,0.22153883260974438
2025-10-23,Hostel B Mess,Dinner,Roti_Dal,80.64,0,0,0,20.74,0.0,50.42,776,738,351.95,280.8,71.14999999999998,105,Thursday,3,10,0,5,0.4,335.2320000000001,0.20215939764171043
2025-10-23,Hostel B Mess,Lunch,Rice_Dal,80.64,0,0,0,20.74,0.0,50.42,891,846,438.42,372.98,65.44,110,Thursday,3,10,0,5,0.45,433.026,0.14926326353724736
2025-10-23,North Mess,Breakfast,Poha,77.39,0,0,0,20.74,0.0,50.42,427,411,143.59,114.99,28.60000000000001,90,Thursday,3,10,0,5,0.3,138.348,0.1991782157531862
2025-10-23,North Mess,Dinner,Chole_Bhature,77.39,0,0,0,20.74,0.0,50.42,782,772,354.12,301.66,52.45999999999998,105,Thursday,3,10,0,5,0.4,337.824,0.14814187281147628
2025-10-23,North Mess,Lunch,Paneer_Roti,77.39,0,0,0,20.74,0.0,50.42,873,790,421.86,347.34,74.52000000000004,110,Thursday,3,10,0,5,0.45,424.2780000000001,0.1766462807566492
2025-10-23,South Mess,Breakfast,Idli_Dosa,83.09,0,0,0,20.74,0.0,50.42,422,389,135.08,115.29,19.790000000000006,90,Thursday,3,10,0,5,0.3,136.728,0.14650577435593726
2025-10-23,South Mess,Dinner,Roti_Dal,83.09,0,0,0,20.74,0.0,50.42,702,646,318.23,249.28,68.95000000000002,105,Thursday,3,10,0,5,0.4,303.264,0.2166671903968828
2025-10-23,South Mess,Lunch,Rajma_Rice,83.09,0,0,0,20.74,0.0,50.42,829,750,409.96,312.17,97.78999999999996,110,Thursday,3,10,0,5,0.45,402.89400000000006,0.23853546687481697
2025-10-24,Academic Block Mess,Breakfast,Paratha,76.09,0,0,0,19.53,0.0,60.2,370,355,121.27,103.02,18.25,90,Friday,4,10,0,5,0.3,119.88000000000001,0.15049064071905666
2025-10-24,Academic Block Mess,Dinner,Pasta,76.09,0,0,0,19.53,0.0,60.2,548,538,249.51,209.68,39.829999999999984,105,Friday,4,10,0,5,0.4,236.73600000000005,0.15963288044567348
2025-10-24,Academic Block Mess,Lunch,Rice_Dal,76.09,0,0,0,19.53,0.0,60.2,663,643,324.31,282.51,41.80000000000001,110,Friday,4,10,0,5,0.45,322.218,0.1288890259319787
2025-10-24,Central Mess,Breakfast,Poha,73.97,0,0,0,19.53,0.0,60.2,459,417,151.52,120.02,31.500000000000014,90,Friday,4,10,0,5,0.3,148.716,0.20789334741288287
2025-10-24,Central Mess,Dinner,Roti_Dal,73.97,0,0,0,19.53,0.0,60.2,803,739,342.21,283.36,58.849999999999966,105,Friday,4,10,0,5,0.4,346.8960000000001,0.1719704275152683
2025-10-24,Central Mess,Lunch,Rajma_Rice,73.97,0,0,0,19.53,0.0,60.2,897,819,445.51,351.26,94.25,110,Friday,4,10,0,5,0.45,435.94200000000006,0.21155529617741464
2025-10-24,Hostel A Mess,Breakfast,Paratha,85.1,0,0,0,19.53,0.0,60.2,410,376,137.05,109.68,27.370000000000005,90,Friday,4,10,0,5,0.3,132.84,0.19970813571689167
2025-10-24,Hostel A Mess,Dinner,Pasta,85.1,0,0,0,19.53,0.0,60.2,567,527,246.42,203.01,43.41,105,Friday,4,10,0,5,0.4,244.94400000000002,0.1761626491356221
2025-10-24,Hostel A Mess,Lunch,Veg_Pulao,85.1,0,0,0,19.53,0.0,60.2,699,668,343.99,283.56,60.43000000000001,110,Friday,4,10,0,5,0.45,339.71400000000006,0.17567371144510016
2025-10-24,Hostel B Mess,Breakfast,Sandwich,86.52,0,0,0,19.53,0.0,60.2,468,452,151.12,130.33,20.789999999999992,90,Friday,4,10,0,5,0.3,151.632,0.13757278983589194
2025-10-24,Hostel B Mess,Dinner,Roti_Dal,86.52,0,0,0,19.53,0.0,60.2,790,759,345.16,294.87,50.29000000000002,105,Friday,4,10,0,5,0.4,341.28000000000003,0.1457005446749334
2025-10-24,Hostel B Mess,Lunch,Biryani,86.52,0,0,0,19.53,0.0,60.2,958,922,459.63,407.91,51.71999999999997,110,Friday,4,10,0,5,0.45,465.5880000000001,0.11252529208276216
2025-10-24,North Mess,Breakfast,Sandwich,81.64,0,0,0,19.53,0.0,60.2,416,400,139.51,114.19,25.319999999999993,90,Friday,4,10,0,5,0.3,134.784,0.18149236613862801
2025-10-24,North Mess,Dinner,Pasta,81.64,0,0,0,19.53,0.0,60.2,688,642,300.5,244.1,56.400000000000006,105,Friday,4,10,0,5,0.4,297.216,0.18768718801996673
2025-10-24,North Mess,Lunch,Rice_Dal,81.64,0,0,0,19.53,0.0,60.2,881,800,424.6,334.84,89.76000000000005,110,Friday,4,10,0,5,0.45,428.166,0.21139896373057004
2025-10-24,South Mess,Breakfast,Poha,80.94,0,0,0,19.53,0.0,60.2,391,357,126.87,98.53,28.340000000000003,90,Friday,4,10,0,5,0.3,126.68400000000001,0.22337826121226453
2025-10-24,South Mess,Dinner,Roti_Dal,80.94,0,0,0,19.53,0.0,60.2,692,632,312.66,242.7,69.96000000000004,105,Friday,4,10,0,5,0.4,298.944,0.22375743619266944
2025-10-24,South Mess,Lunch,Biryani,80.94,0,0,0,19.53,0.0,60.2,922,902,447.07,384.85,62.21999999999997,110,Friday,4,10,0,5,0.45,448.09200000000004,0.1391728364685619
2025-10-25,Academic Block Mess,Breakfast,Paratha,77.3,0,0,0,21.17,0.0,61.64,305,296,96.69,83.57,13.120000000000005,90,Saturday,5,10,1,5,0.3,98.82000000000001,0.13569138483814258
2025-10-25,Academic Block Mess,Dinner,Pasta,77.3,0,0,0,21.17,0.0,61.64,434,419,193.97,154.94,39.03,105,Saturday,5,10,1,5,0.4,187.48800000000003,0.2012166829922153
2025-10-25,Academic Block Mess,Lunch,Biryani,77.3,0,0,0,21.17,0.0,61.64,550,533,261.4,230.86,30.539999999999964,110,Saturday,5,10,1,5,0.45,267.3,0.11683244070390193
2025-10-25,Central Mess,Breakfast,Idli_Dosa,74.5,0,0,0,21.17,0.0,61.64,360,340,123.02,94.49,28.53,90,Saturday,5,10,1,5,0.3,116.64000000000001,0.23191350999837426
2025-10-25,Central Mess,Dinner,Chole_Bhature,74.5,0,0,0,21.17,0.0,61.64,688,680,308.9,268.49,40.40999999999997,105,Saturday,5,10,1,5,0.4,297.216,0.13081903528650038
2025-10-25,Central Mess,Lunch,Biryani,74.5,0,0,0,21.17,0.0,61.64,784,742,386.98,317.85,69.13,110,Saturday,5,10,1,5,0.45,381.02400000000006,0.17863972298309988
2025-10-25,Hostel A Mess,Breakfast,Upma,80.68,0,0,0,21.17,0.0,61.64,272,253,88.21,71.99,16.22,90,Saturday,5,10,1,5,0.3,88.128,0.18387937875524318
2025-10-25,Hostel A Mess,Dinner,Chole_Bhature,80.68,0,0,0,21.17,0.0,61.64,511,466,220.57,177.82,42.75,105,Saturday,5,10,1,5,0.4,220.752,0.19381602212449564
2025-10-25,Hostel A Mess,Lunch,Rice_Dal,80.68,0,0,0,21.17,0.0,61.64,544,509,258.94,215.2,43.74000000000001,110,Saturday,5,10,1,5,0.45,264.384,0.1689194407970959
2025-10-25,Hostel B Mess,Breakfast,Paratha,75.37,0,0,0,21.17,0.0,61.64,427,415,142.84,117.21,25.63000000000001,90,Saturday,5,10,1,5,0.3,138.348,0.17943153178381413
2025-10-25,Hostel B Mess,Dinner,Pasta,75.37,0,0,0,21.17,0.0,61.64,578,559,256.5,218.54,37.96000000000001,105,Saturday,5,10,1,5,0.4,249.69600000000003,0.14799220272904487
2025-10-25,Hostel B Mess,Lunch,Paneer_Roti,75.37,0,0,0,21.17,0.0,61.64,736,674,356.28,286.01,70.26999999999998,110,Saturday,5,10,1,5,0.45,357.696,0.19723251375322776
2025-10-25,North Mess,Breakfast,Upma,73.7,0,0,0,21.17,0.0,61.64,322,306,110.01,85.17,24.840000000000003,90,Saturday,5,10,1,5,0.3,104.328,0.22579765475865832
2025-10-25,North Mess,Dinner,Pasta,73.7,0,0,0,21.17,0.0,61.64,545,499,243.56,183.92,59.640000000000015,105,Saturday,5,10,1,5,0.4,235.44000000000003,0.24486779438331424
2025-10-25,North Mess,Lunch,Veg_Pulao,73.7,0,0,0,21.17,0.0,61.64,572,539,286.89,230.37,56.51999999999998,110,Saturday,5,10,1,5,0.45,277.9920000000001,0.19700930670291744
2025-10-25,South Mess,Breakfast,Upma,80.17,0,0,0,21.17,0.0,61.64,297,283,96.48,79.72,16.760000000000005,90,Saturday,5,10,1,5,0.3,96.228,0.1737147595356551
2025-10-25,South Mess,Dinner,Roti_Dal,80.17,0,0,0,21.17,0.0,61.64,516,507,221.28,193.56,27.72,105,Saturday,5,10,1,5,0.4,222.91200000000003,0.12527114967462039
2025-10-25,South Mess,Lunch,Biryani,80.17,0,0,0,21.17,0.0,61.64,617,563,298.06,247.65,50.41,110,Saturday,5,10,1,5,0.45,299.8620000000001,0.1691270214050862
2025-10-26,Academic Block Mess,Breakfast,Upma,72.83,0,0,0,21.36,0.6,65.31,263,250,88.98,71.78,17.200000000000003,90,Sunday,6,10,1,5,0.3,85.212,0.19330186558777257
2025-10-26,Academic Block Mess,Dinner,Chole_Bhature,72.83,0,0,0,21.36,0.6,65.31,485,454,212.0,172.26,39.74000000000001,105,Sunday,6,10,1,5,0.4,209.52,0.18745283018867928
2025-10-26,Academic Block Mess,Lunch,Paneer_Roti,72.83,0,0,0,21.36,0.6,65.31,541,520,271.83,221.02,50.809999999999974,110,Sunday,6,10,1,5,0.45,262.92600000000004,0.18691829452231165
2025-10-26,Central Mess,Breakfast,Sandwich,77.28,0,0,0,21.36,0.6,65.31,342,326,109.0,91.76,17.239999999999995,90,Sunday,6,10,1,5,0.3,110.808,0.15816513761467885
2025-10-26,Central Mess,Dinner,Pasta,77.28,0,0,0,21.36,0.6,65.31,585,559,253.52,210.51,43.01000000000002,105,Sunday,6,10,1,5,0.4,252.72000000000003,0.1696513095613759
2025-10-26,Central Mess,Lunch,Veg_Pulao,77.28,0,0,0,21.36,0.6,65.31,672,649,330.83,285.95,44.879999999999995,110,Sunday,6,10,1,5,0.45,326.59200000000004,0.1356587975697488
2025-10-26,Hostel A Mess,Breakfast,Paratha,75.06,0,0,0,21.36,0.6,65.31,318,310,104.35,89.9,14.449999999999989,90,Sunday,6,10,1,5,0.3,103.032,0.13847628174413024
2025-10-26,Hostel A Mess,Dinner,Khichdi,75.06,0,0,0,21.36,0.6,65.31,439,397,197.74,152.9,44.84,105,Sunday,6,10,1,5,0.4,189.64800000000002,0.22676241529280874
2025-10-26,Hostel A Mess,Lunch,Rajma_Rice,75.06,0,0,0,21.36,0.6,65.31,570,518,279.15,221.63,57.51999999999998,110,Sunday,6,10,1,5,0.45,277.02000000000004,0.20605409278165857
2025-10-26,Hostel B Mess,Breakfast,Upma,78.19,0,0,0,21.36,0.6,65.31,334,327,108.44,94.9,13.539999999999992,90,Sunday,6,10,1,5,0.3,108.21600000000001,0.12486167465879743
2025-10-26,Hostel B Mess,Dinner,Chole_Bhature,78.19,0,0,0,21.36,0.6,65.31,650,596,282.82,231.56,51.25999999999999,105,Sunday,6,10,1,5,0.4,280.8,0.18124602220493596
2025-10-26,Hostel B Mess,Lunch,Biryani,78.19,0,0,0,21.36,0.6,65.31,716,675,352.3,298.64,53.660000000000025,110,Sunday,6,10,1,5,0.45,347.976,0.1523133692875391
2025-10-26,North Mess,Breakfast,Idli_Dosa,77.73,0,0,0,21.36,0.6,65.31,365,357,120.06,100.97,19.090000000000003,90,Sunday,6,10,1,5,0.3,118.26,0.15900383141762456
2025-10-26,North Mess,Dinner,Fried_Rice,77.73,0,0,0,21.36,0.6,65.31,531,488,224.99,181.28,43.71000000000001,105,Sunday,6,10,1,5,0.4,229.39200000000002,0.19427530112449445
2025-10-26,North Mess,Lunch,Biryani,77.73,0,0,0,21.36,0.6,65.31,688,672,337.4,282.06,55.339999999999975,110,Sunday,6,10,1,5,0.45,334.36800000000005,0.16401896858328388
2025-10-26,South Mess,Breakfast,Upma,74.69,0,0,0,21.36,0.6,65.31,276,261,92.1,76.6,15.5,90,Sunday,6,10,1,5,0.3,89.424,0.1682953311617807
2025-10-26,South Mess,Dinner,Chole_Bhature,74.69,0,0,0,21.36,0.6,65.31,561,540,239.38,203.29,36.09,105,Sunday,6,10,1,5,0.4,242.35200000000003,0.15076447489347483
2025-10-26,South Mess,Lunch,Biryani,74.69,0,0,0,21.36,0.6,65.31,649,641,311.19,268.18,43.00999999999999,110,Sunday,6,10,1,5,0.45,315.41400000000004,0.1382113821138211
2025-10-27,Academic Block Mess,Breakfast,Idli_Dosa,69.48,0,0,0,18.84,2.78,65.94,346,318,115.29,88.3,26.99000000000001,90,Monday,0,10,0,5,0.3,112.104,0.23410529967907023
2025-10-27,Academic Block Mess,Dinner,Chole_Bhature,69.48,0,0,0,18.84,2.78,65.94,614,559,260.14,220.88,39.25999999999999,105,Monday,0,10,0,5,0.4,265.24800000000005,0.15091873606519562
2025-10-27,Academic Block Mess,Lunch,Rajma_Rice,69.48,0,0,0,18.84,2.78,65.94,669,655,316.89,285.53,31.360000000000014,110,Monday,0,10,0,5,0.45,325.134,0.09896178484647675
2025-10-27,Central Mess,Breakfast,Sandwich,77.03,0,0,0,18.84,2.78,65.94,455,444,144.59,123.73,20.86,90,Monday,0,10,0,5,0.3,147.42000000000002,0.14427000484127533
2025-10-27,Central Mess,Dinner,Roti_Dal,77.03,0,0,0,18.84,2.78,65.94,806,784,350.51,293.11,57.39999999999998,105,Monday,0,10,0,5,0.4,348.19200000000006,0.16376137628027726
2025-10-27,Central Mess,Lunch,Biryani,77.03,0,0,0,18.84,2.78,65.94,994,931,495.53,392.25,103.27999999999997,110,Monday,0,10,0,5,0.45,483.08400000000006,0.20842330434080678
2025-10-27,Hostel A Mess,Breakfast,Sandwich,74.61,0,0,0,18.84,2.78,65.94,349,338,110.08,99.54,10.539999999999992,90,Monday,0,10,0,5,0.3,113.07600000000001,0.09574854651162784
2025-10-27,Hostel A Mess,Dinner,Fried_Rice,74.61,0,0,0,18.84,2.78,65.94,612,560,273.07,215.37,57.69999999999999,105,Monday,0,10,0,5,0.4,264.384,0.21130113157798364
2025-10-27,Hostel A Mess,Lunch,Rice_Dal,74.61,0,0,0,18.84,2.78,65.94,691,680,348.1,300.68,47.420000000000016,110,Monday,0,10,0,5,0.45,335.826,0.13622522263717327
2025-10-27,Hostel B Mess,Breakfast,Sandwich,72.31,0,0,0,18.84,2.78,65.94,420,387,136.89,107.82,29.069999999999993,90,Monday,0,10,0,5,0.3,136.08,0.21236028928336617
2025-10-27,Hostel B Mess,Dinner,Chole_Bhature,72.31,0,0,0,18.84,2.78,65.94,867,784,382.78,295.08,87.69999999999999,105,Monday,0,10,0,5,0.4,374.54400000000004,0.22911332880505772
2025-10-27,Hostel B Mess,Lunch,Veg_Pulao,72.31,0,0,0,18.84,2.78,65.94,779,761,384.71,336.84,47.870000000000005,110,Monday,0,10,0,5,0.45,378.59400000000005,0.12443138987809
2025-10-27,North Mess,Breakfast,Paratha,75.56,0,0,0,18.84,2.78,65.94,466,427,152.21,126.1,26.110000000000014,90,Monday,0,10,0,5,0.3,150.98399999999998,0.17153932067538277
2025-10-27,North Mess,Dinner,Khichdi,75.56,0,0,0,18.84,2.78,65.94,702,680,317.1,267.73,49.370000000000005,105,Monday,0,10,0,5,0.4,303.264,0.15569221065909808
