date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg,day_of_week,day_of_week_num,month,is_weekend,semester,portion_kg,planned_preparation_kg,waste_rate,anomaly,anomaly_score
2025-08-15,Hostel B Mess,Lunch,Rajma_Rice,86.32,0,0,0,23.66,16.22,81.15,935,886,461.49,372.09,89.40000000000003,110,Friday,4,8,0,5,0.45,454.41,0.19372034063576682,1,0.061390587825002396
2025-08-15,North Mess,Breakfast,Upma,91.31,0,0,0,23.66,16.22,81.15,438,400,141.24,111.44,29.80000000000001,90,Friday,4,8,0,5,0.3,141.912,0.2109883885584821,1,0.13711804040242215
2025-08-15,North Mess,Dinner,Roti_Dal,91.31,0,0,0,23.66,16.22,81.15,762,727,324.85,271.41,53.44,105,Friday,4,8,0,5,0.4,329.184,0.16450669539787593,1,0.14974362168940475
2025-08-15,North Mess,Lunch,Rice_Dal,91.31,0,0,0,23.66,16.22,81.15,886,848,448.31,363.4,84.91000000000003,110,Friday,4,8,0,5,0.45,430.596,0.1894001918315452,1,0.08771741845867376
2025-08-15,South Mess,Breakfast,Upma,83.07,0,0,0,23.66,16.22,81.15,387,355,126.96,100.64,26.319999999999997,90,Friday,4,8,0,5,0.3,125.388,0.20730938878386893,1,0.12305550451784864
2025-08-15,South Mess,Dinner,Chole_Bhature,83.07,0,0,0,23.66,16.22,81.15,761,692,322.03,264.21,57.81999999999999,105,Friday,4,8,0,5,0.4,328.75200000000007,0.1795484892711859,1,0.15588948190341828
2025-08-15,South Mess,Lunch,Rice_Dal,83.07,0,0,0,23.66,16.22,81.15,706,644,342.75,284.24,58.50999999999999,110,Friday,4,8,0,5,0.45,343.116,0.17070751276440552,1,0.15231260648831796
2025-08-16,Academic Block Mess,Breakfast,Sandwich,67.62,0,0,0,20.79,0.0,57.76,266,251,87.71,71.06,16.64999999999999,90,Saturday,5,8,1,5,0.3,86.184,0.18983012199293117,1,0.0759748530047204
2025-08-16,Academic Block Mess,Dinner,Chole_Bhature,67.62,0,0,0,20.79,0.0,57.76,503,462,225.76,172.45,53.31,105,Saturday,5,8,1,5,0.4,217.296,0.23613571934798017,1,0.0506884659943847
2025-08-16,Academic Block Mess,Lunch,Paneer_Roti,67.62,0,0,0,20.79,0.0,57.76,543,491,273.66,213.27,60.390000000000015,110,Saturday,5,8,1,5,0.45,263.898,0.22067529050646792,1,0.09766540625279302
2025-08-16,Central Mess,Breakfast,Paratha,66.68,0,0,0,20.79,0.0,57.76,389,369,124.3,105.01,19.289999999999992,90,Saturday,5,8,1,5,0.3,126.036,0.15518905872888167,1,0.1455322781504575
2025-08-16,Central Mess,Dinner,Roti_Dal,66.68,0,0,0,20.79,0.0,57.76,625,565,283.63,218.45,65.18,105,Saturday,5,8,1,5,0.4,270.0,0.22980643796495437,1,0.1039257809131352
2025-08-16,Central Mess,Lunch,Veg_Pulao,66.68,0,0,0,20.79,0.0,57.76,666,603,314.9,263.3,51.599999999999966,110,Saturday,5,8,1,5,0.45,323.676,0.1638615433470942,1,0.1593638028736839
2025-08-16,Hostel A Mess,Breakfast,Upma,86.57,0,0,0,20.79,0.0,57.76,289,280,94.45,80.33,14.120000000000005,90,Saturday,5,8,1,5,0.3,93.636,0.14949708840656437,1,0.08746097705369432
2025-08-16,Hostel A Mess,Dinner,Khichdi,86.57,0,0,0,20.79,0.0,57.76,456,429,205.16,169.19,35.97,105,Saturday,5,8,1,5,0.4,196.992,0.17532657438097093,1,0.14714788914491095
2025-08-16,Hostel A Mess,Lunch,Rice_Dal,86.57,0,0,0,20.79,0.0,57.76,578,548,291.26,240.75,50.50999999999999,110,Saturday,5,8,1,5,0.45,280.908,0.17341893840554828,1,0.1632297977262957
2025-08-16,Hostel B Mess,Breakfast,Upma,76.65,0,0,0,20.79,0.0,57.76,308,298,105.27,84.91,20.36,90,Saturday,5,8,1,5,0.3,99.792,0.19340742851714637,1,0.11224236293431095
2025-08-16,Hostel B Mess,Dinner,Roti_Dal,76.65,0,0,0,20.79,0.0,57.76,621,600,278.27,223.42,54.85,105,Saturday,5,8,1,5,0.4,268.27200000000005,0.19711071980450642,1,0.15431676942081451
2025-08-16,Hostel B Mess,Lunch,Rajma_Rice,76.65,0,0,0,20.79,0.0,57.76,650,627,310.94,265.97,44.96999999999997,110,Saturday,5,8,1,5,0.45,315.90000000000003,0.14462597285649956,1,0.14204674075210316
2025-08-16,North Mess,Breakfast,Upma,80.24,0,0,0,20.79,0.0,57.76,319,302,108.65,86.5,22.15000000000001,90,Saturday,5,8,1,5,0.3,103.356,0.20386562356189608,1,0.10177033168991462
2025-08-16,North Mess,Dinner,Fried_Rice,80.24,0,0,0,20.79,0.0,57.76,589,555,264.57,209.45,55.120000000000005,105,Saturday,5,8,1,5,0.4,254.44800000000004,0.20833805798087465,1,0.13422577531682162
2025-08-16,North Mess,Lunch,Paneer_Roti,80.24,0,0,0,20.79,0.0,57.76,691,624,344.9,276.26,68.63999999999999,110,Saturday,5,8,1,5,0.45,335.826,0.1990142070165265,1,0.13667642347149084
2025-08-16,South Mess,Breakfast,Upma,75.61,0,0,0,20.79,0.0,57.76,283,257,95.04,73.12,21.92,90,Saturday,5,8,1,5,0.3,91.692,0.23063973063973064,1,0.03934667244680612
2025-08-16,South Mess,Dinner,Fried_Rice,75.61,0,0,0,20.79,0.0,57.76,467,438,199.7,166.46,33.23999999999998,105,Saturday,5,8,1,5,0.4,201.74400000000003,0.16644967451176756,1,0.1546597604930285
2025-08-16,South Mess,Lunch,Paneer_Roti,75.61,0,0,0,20.79,0.0,57.76,602,595,298.38,264.92,33.45999999999998,110,Saturday,5,8,1,5,0.45,292.57200000000006,0.11213888330317039,1,0.06898100543381502
2025-08-17,Academic Block Mess,Breakfast,Upma,79.24,0,0,0,24.24,17.07,92.54,255,250,81.81,71.42,10.39,90,Sunday,6,8,1,5,0.3,82.62,0.12700158904779368,1,0.005971347140334982
2025-08-17,Academic Block Mess,Dinner,Roti_Dal,79.24,0,0,0,24.24,17.07,92.54,462,435,208.93,161.72,47.21000000000001,105,Sunday,6,8,1,5,0.4,199.58400000000003,0.225960848130953,1,0.078307690332864
2025-08-17,Academic Block Mess,Lunch,Rice_Dal,79.24,0,0,0,24.24,17.07,92.54,514,485,256.24,201.07,55.170000000000016,110,Sunday,6,8,1,5,0.45,249.80400000000003,0.21530596315953798,1,0.10378968215130036
2025-08-17,Central Mess,Breakfast,Sandwich,75.24,0,0,0,24.24,17.07,92.54,331,314,106.65,93.0,13.650000000000006,90,Sunday,6,8,1,5,0.3,107.244,0.12798874824191284,1,0.07770602625284828
2025-08-17,Central Mess,Dinner,Fried_Rice,75.24,0,0,0,24.24,17.07,92.54,599,558,256.41,213.33,43.08000000000001,105,Sunday,6,8,1,5,0.4,258.76800000000003,0.16801216801216803,1,0.1578629765009697
2025-08-17,Central Mess,Lunch,Veg_Pulao,75.24,0,0,0,24.24,17.07,92.54,667,649,340.09,279.65,60.44,110,Sunday,6,8,1,5,0.45,324.16200000000003,0.17771766297156635,1,0.1626537489231163
2025-08-17,Hostel A Mess,Breakfast,Sandwich,75.15,0,0,0,24.24,17.07,92.54,278,255,94.35,74.05,20.3,90,Sunday,6,8,1,5,0.3,90.072,0.21515633280339164,1,0.05836353472694511
2025-08-17,Hostel A Mess,Dinner,Khichdi,75.15,0,0,0,24.24,17.07,92.54,473,461,204.57,172.33,32.23999999999998,105,Sunday,6,8,1,5,0.4,204.33600000000004,0.157598865913868,1,0.14810343034368012
2025-08-17,Hostel A Mess,Lunch,Biryani,75.15,0,0,0,24.24,17.07,92.54,592,572,297.08,250.18,46.89999999999998,110,Sunday,6,8,1,5,0.45,287.71200000000005,0.1578699340245051,1,0.1489584232834773
2025-08-17,Hostel B Mess,Breakfast,Poha,80.17,0,0,0,24.24,17.07,92.54,340,320,115.18,89.23,25.950000000000003,90,Sunday,6,8,1,5,0.3,110.16,0.22529953116860568,1,0.09080638684839798
2025-08-17,Hostel B Mess,Dinner,Khichdi,80.17,0,0,0,24.24,17.07,92.54,588,578,266.76,225.66,41.1,105,Sunday,6,8,1,5,0.4,254.01600000000005,0.1540710751237067,1,0.14450729571322962
2025-08-17,Hostel B Mess,Lunch,Veg_Pulao,80.17,0,0,0,24.24,17.07,92.54,693,626,354.74,274.51,80.23000000000002,110,Sunday,6,8,1,5,0.45,336.79800000000006,0.22616564244235218,1,0.08998382077171563
2025-08-17,North Mess,Breakfast,Paratha,80.83,0,0,0,24.24,17.07,92.54,354,343,111.74,95.59,16.14999999999999,90,Sunday,6,8,1,5,0.3,114.696,0.1445319491677107,1,0.1075081237656767
2025-08-17,North Mess,Dinner,Fried_Rice,80.83,0,0,0,24.24,17.07,92.54,569,525,255.98,206.69,49.28999999999999,105,Sunday,6,8,1,5,0.4,245.80800000000005,0.1925541057895148,1,0.15336620108208926
2025-08-17,North Mess,Lunch,Paneer_Roti,80.83,0,0,0,24.24,17.07,92.54,648,599,329.94,261.62,68.32,110,Sunday,6,8,1,5,0.45,314.92800000000005,0.2070679517488028,1,0.12051647530616272
2025-08-17,South Mess,Breakfast,Idli_Dosa,80.05,0,0,0,24.24,17.07,92.54,329,324,109.47,95.33,14.14,90,Sunday,6,8,1,5,0.3,106.596,0.12916780853201792,1,0.08206924415236633
2025-08-17,South Mess,Dinner,Fried_Rice,80.05,0,0,0,24.24,17.07,92.54,502,466,219.85,181.92,37.93000000000001,105,Sunday,6,8,1,5,0.4,216.86400000000003,0.17252672276552197,1,0.14264688491685318
2025-08-17,South Mess,Lunch,Paneer_Roti,80.05,0,0,0,24.24,17.07,92.54,632,608,302.14,267.8,34.339999999999975,110,Sunday,6,8,1,5,0.45,307.15200000000004,0.1136559210961805,1,0.07330661384324288
2025-08-18,Academic Block Mess,Breakfast,Upma,79.36,0,0,0,22.45,19.09,89.91,360,341,117.48,97.6,19.88000000000001,90,Monday,0,8,0,5,0.3,116.64,0.1692202928157985,1,0.14008986872837093
2025-08-18,Academic Block Mess,Dinner,Khichdi,79.36,0,0,0,22.45,19.09,89.91,521,513,227.69,201.45,26.24000000000001,105,Monday,0,8,0,5,0.4,225.07200000000003,0.11524441126092498,1,0.07388955051567825
2025-08-18,Academic Block Mess,Lunch,Biryani,79.36,0,0,0,22.45,19.09,89.91,678,630,321.11,274.15,46.96000000000004,110,Monday,0,8,0,5,0.45,329.50800000000004,0.14624272056304707,1,0.13974642964048123
2025-08-18,Central Mess,Breakfast,Sandwich,75.78,0,0,0,22.45,19.09,89.91,436,417,139.88,117.0,22.879999999999995,90,Monday,0,8,0,5,0.3,141.26399999999998,0.16356877323420072,1,0.15109857549938
2025-08-18,Central Mess,Dinner,Chole_Bhature,75.78,0,0,0,22.45,19.09,89.91,876,793,396.92,313.07,83.85000000000002,105,Monday,0,8,0,5,0.4,378.4320000000001,0.21125163760959392,1,0.09567585421821373
2025-08-18,Central Mess,Lunch,Biryani,75.78,0,0,0,22.45,19.09,89.91,1052,969,530.87,415.32,115.55,110,Monday,0,8,0,5,0.45,511.2720000000001,0.21766157439674497,-1,-0.07945787313196484
2025-08-18,Hostel A Mess,Breakfast,Paratha,79.41,0,0,0,22.45,19.09,89.91,397,364,129.65,101.51,28.14,90,Monday,0,8,0,5,0.3,128.628,0.21704589278827613,1,0.12241150275794854
2025-08-18,Hostel A Mess,Dinner,Chole_Bhature,79.41,0,0,0,22.45,19.09,89.91,708,639,303.14,243.74,59.39999999999998,105,Monday,0,8,0,5,0.4,305.856,0.1959490664379494,1,0.15360489599729837
2025-08-18,Hostel A Mess,Lunch,Biryani,79.41,0,0,0,22.45,19.09,89.91,757,695,382.7,303.7,79.0,110,Monday,0,8,0,5,0.45,367.902,0.20642801149725634,1,0.11763937055602935
2025-08-18,Hostel B Mess,Breakfast,Idli_Dosa,81.17,0,0,0,22.45,19.09,89.91,467,454,148.09,126.82,21.27000000000001,90,Monday,0,8,0,5,0.3,151.308,0.14362887433317584,1,0.1271956493228284
2025-08-18,Hostel B Mess,Dinner,Roti_Dal,81.17,0,0,0,22.45,19.09,89.91,806,774,339.08,305.85,33.22999999999996,105,Monday,0,8,0,5,0.4,348.19200000000006,0.09800047186504648,-1,-0.013801322004699412
2025-08-18,Hostel B Mess,Lunch,Veg_Pulao,81.17,0,0,0,22.45,19.09,89.91,836,792,397.61,329.38,68.23000000000002,110,Monday,0,8,0,5,0.45,406.296,0.17160031186338376,1,0.14288020168155618
2025-08-18,North Mess,Breakfast,Sandwich,78.29,0,0,0,22.45,19.09,89.91,409,390,134.7,111.03,23.669999999999987,90,Monday,0,8,0,5,0.3,132.516,0.1757238307349665,1,0.15277938668271668
2025-08-18,North Mess,Dinner,Chole_Bhature,78.29,0,0,0,22.45,19.09,89.91,767,745,327.47,280.85,46.620000000000005,105,Monday,0,8,0,5,0.4,331.34400000000005,0.1423641860323083,1,0.12627737863367883
2025-08-18,North Mess,Lunch,Rice_Dal,78.29,0,0,0,22.45,19.09,89.91,823,755,416.41,335.9,80.51000000000005,110,Monday,0,8,0,5,0.45,399.97800000000007,0.19334309934919922,1,0.11970389631107353
2025-08-18,South Mess,Breakfast,Paratha,83.9,0,0,0,22.45,19.09,89.91,427,389,140.8,112.16,28.64000000000001,90,Monday,0,8,0,5,0.3,138.348,0.20340909090909098,1,0.14563284513623376
2025-08-18,South Mess,Dinner,Chole_Bhature,83.9,0,0,0,22.45,19.09,89.91,824,743,362.92,277.64,85.28000000000003,105,Monday,0,8,0,5,0.4,355.9680000000001,0.2349829163452001,1,0.058777245702168135
2025-08-18,South Mess,Lunch,Rajma_Rice,83.9,0,0,0,22.45,19.09,89.91,803,775,387.3,344.0,43.30000000000001,110,Monday,0,8,0,5,0.45,390.258,0.11179963852310873,1,0.051241657783135275
2025-08-19,Academic Block Mess,Breakfast,Sandwich,75.07,0,0,0,23.52,10.62,69.82,334,324,110.41,91.37,19.039999999999992,90,Tuesday,1,8,0,5,0.3,108.216,0.17244814781269807,1,0.12368123264818515
2025-08-19,Academic Block Mess,Dinner,Pasta,75.07,0,0,0,23.52,10.62,69.82,537,513,228.76,200.52,28.23999999999998,105,Tuesday,1,8,0,5,0.4,231.98400000000004,0.1234481552719006,1,0.10216168275634818
2025-08-19,Academic Block Mess,Lunch,Veg_Pulao,75.07,0,0,0,23.52,10.62,69.82,611,601,291.47,264.71,26.760000000000048,110,Tuesday,1,8,0,5,0.45,296.946,0.0918104779222563,1,0.007241050449913855
2025-08-19,Central Mess,Breakfast,Idli_Dosa,80.43,0,0,0,23.52,10.62,69.82,519,504,174.53,144.21,30.319999999999997,90,Tuesday,1,8,0,5,0.3,168.156,0.1737237151206096,1,0.13530093031446072
2025-08-19,Central Mess,Dinner,Pasta,80.43,0,0,0,23.52,10.62,69.82,805,792,362.06,303.83,58.23000000000002,105,Tuesday,1,8,0,5,0.4,347.76000000000005,0.16082969673534778,1,0.13477641281781516
2025-08-19,Central Mess,Lunch,Biryani,80.43,0,0,0,23.52,10.62,69.82,997,926,498.27,390.09,108.18,110,Tuesday,1,8,0,5,0.45,484.5420000000001,0.21711120476849902,-1,-0.037602542283570406
2025-08-19,Hostel A Mess,Breakfast,Sandwich,81.51,0,0,0,23.52,10.62,69.82,374,362,122.61,106.65,15.959999999999994,90,Tuesday,1,8,0,5,0.3,121.17600000000002,0.13016882799119153,1,0.09648897477539814
2025-08-19,Hostel A Mess,Dinner,Fried_Rice,81.51,0,0,0,23.52,10.62,69.82,636,615,283.64,234.42,49.22,105,Tuesday,1,8,0,5,0.4,274.752,0.17352982654068538,1,0.16735803951415518
2025-08-19,Hostel A Mess,Lunch,Biryani,81.51,0,0,0,23.52,10.62,69.82,786,718,378.35,306.54,71.81,110,Tuesday,1,8,0,5,0.45,381.996,0.18979780626404122,1,0.13495431291447446
2025-08-19,Hostel B Mess,Breakfast,Idli_Dosa,75.42,0,0,0,23.52,10.62,69.82,502,497,169.18,144.71,24.47,90,Tuesday,1,8,0,5,0.3,162.648,0.14463884619931433,1,0.1251249781088521
2025-08-19,Hostel B Mess,Dinner,Roti_Dal,75.42,0,0,0,23.52,10.62,69.82,723,664,324.57,256.48,68.08999999999997,105,Tuesday,1,8,0,5,0.4,312.336,0.2097852543365067,1,0.12879356970805927
2025-08-19,Hostel B Mess,Lunch,Biryani,75.42,0,0,0,23.52,10.62,69.82,945,886,464.22,376.05,88.17000000000002,110,Tuesday,1,8,0,5,0.45,459.27,0.18993149799663955,1,0.06125755880733841
2025-08-19,North Mess,Breakfast,Idli_Dosa,83.47,0,0,0,23.52,10.62,69.82,468,442,154.9,130.29,24.610000000000014,90,Tuesday,1,8,0,5,0.3,151.632,0.1588766946417044,1,0.1482818804964292
2025-08-19,North Mess,Dinner,Fried_Rice,83.47,0,0,0,23.52,10.62,69.82,724,707,306.15,266.79,39.35999999999996,105,Tuesday,1,8,0,5,0.4,312.76800000000003,0.12856442920137173,1,0.10661972675533804
2025-08-19,North Mess,Lunch,Rajma_Rice,83.47,0,0,0,23.52,10.62,69.82,899,884,439.11,375.01,64.10000000000002,110,Tuesday,1,8,0,5,0.45,436.914,0.1459770900230011,1,0.07557006418342527
2025-08-19,South Mess,Breakfast,Poha,79.0,0,0,0,23.52,10.62,69.82,351,345,118.3,97.54,20.75999999999999,90,Tuesday,1,8,0,5,0.3,113.724,0.17548605240912926,1,0.1413085144492885
2025-08-19,South Mess,Dinner,Chole_Bhature,79.0,0,0,0,23.52,10.62,69.82,712,686,318.88,258.97,59.90999999999997,105,Tuesday,1,8,0,5,0.4,307.58400000000006,0.1878763171098845,1,0.1571520945685826
2025-08-19,South Mess,Lunch,Biryani,79.0,0,0,0,23.52,10.62,69.82,755,742,360.37,329.44,30.930000000000007,110,Tuesday,1,8,0,5,0.45,366.93,0.08582845408885315,-1,-0.03652259967017213
2025-08-20,Academic Block Mess,Breakfast,Idli_Dosa,80.4,0,0,0,19.35,0.0,63.06,359,345,119.66,96.75,22.91,90,Wednesday,2,8,0,5,0.3,116.31600000000002,0.19145913421360522,1,0.14329883455383613
2025-08-20,Academic Block Mess,Dinner,Roti_Dal,80.4,0,0,0,19.35,0.0,63.06,604,549,271.46,214.5,56.95999999999998,105,Wednesday,2,8,0,5,0.4,260.92800000000005,0.20982833566639647,1,0.13529158583172834
2025-08-20,Academic Block Mess,Lunch,Rajma_Rice,80.4,0,0,0,19.35,0.0,63.06,701,636,331.23,281.44,49.79000000000002,110,Wednesday,2,8,0,5,0.45,340.68600000000004,0.15031850979681796,1,0.14640897617505022
2025-08-20,Central Mess,Breakfast,Sandwich,82.86,0,0,0,19.35,0.0,63.06,455,431,144.82,126.16,18.66,90,Wednesday,2,8,0,5,0.3,147.42000000000002,0.1288496064079547,1,0.10895933447583334
2025-08-20,Central Mess,Dinner,Chole_Bhature,82.86,0,0,0,19.35,0.0,63.06,859,787,385.21,292.57,92.64,105,Wednesday,2,8,0,5,0.4,371.088,0.24049219906025288,1,0.024771353772499727
2025-08-20,Central Mess,Lunch,Rajma_Rice,82.86,0,0,0,19.35,0.0,63.06,951,858,479.31,361.41,117.89999999999998,110,Wednesday,2,8,0,5,0.45,462.186,0.24597859422920443,-1,-0.07109466790259722
2025-08-20,Hostel A Mess,Breakfast,Sandwich,71.35,0,0,0,19.35,0.0,63.06,350,320,115.78,89.17,26.61,90,Wednesday,2,8,0,5,0.3,113.4,0.2298324408360684,1,0.0799145743324624
2025-08-20,Hostel A Mess,Dinner,Roti_Dal,71.35,0,0,0,19.35,0.0,63.06,650,606,295.14,233.4,61.73999999999998,105,Wednesday,2,8,0,5,0.4,280.8,0.2091888595242935,1,0.13925759946635768
2025-08-20,Hostel A Mess,Lunch,Rice_Dal,71.35,0,0,0,19.35,0.0,63.06,705,653,341.93,283.51,58.420000000000016,110,Wednesday,2,8,0,5,0.45,342.63,0.17085368350247132,1,0.16134275673066373
2025-08-20,Hostel B Mess,Breakfast,Upma,80.38,0,0,0,19.35,0.0,63.06,423,382,134.1,111.88,22.22,90,Wednesday,2,8,0,5,0.3,137.052,0.1656972408650261,1,0.14981877182567427
2025-08-20,Hostel B Mess,Dinner,Roti_Dal,80.38,0,0,0,19.35,0.0,63.06,744,682,336.97,252.04,84.93000000000004,105,Wednesday,2,8,0,5,0.4,321.4080000000001,0.2520402409710064,1,0.011227561578433631
2025-08-20,Hostel B Mess,Lunch,Rice_Dal,80.38,0,0,0,19.35,0.0,63.06,872,831,445.83,358.88,86.94999999999999,110,Wednesday,2,8,0,5,0.45,423.7920000000001,0.19502949554763024,1,0.07676982940212773
2025-08-20,North Mess,Breakfast,Upma,88.0,0,0,0,19.35,0.0,63.06,416,390,135.78,108.9,26.879999999999995,90,Wednesday,2,8,0,5,0.3,134.784,0.19796730004418908,1,0.15621302965377087
2025-08-20,North Mess,Dinner,Roti_Dal,88.0,0,0,0,19.35,0.0,63.06,749,710,338.11,279.89,58.22000000000003,105,Wednesday,2,8,0,5,0.4,323.56800000000004,0.17219248173671298,1,0.15263269063941465
2025-08-20,North Mess,Lunch,Paneer_Roti,88.0,0,0,0,19.35,0.0,63.06,957,870,490.01,363.68,126.32999999999998,110,Wednesday,2,8,0,5,0.45,465.1020000000001,0.25781106508030444,-1,-0.10223605677373948
2025-08-20,South Mess,Breakfast,Sandwich,85.72,0,0,0,19.35,0.0,63.06,375,346,126.27,95.61,30.66,90,Wednesday,2,8,0,5,0.3,121.5,0.2428130197196484,1,0.058669921667567015
2025-08-20,South Mess,Dinner,Chole_Bhature,85.72,0,0,0,19.35,0.0,63.06,715,664,306.32,244.38,61.94,105,Wednesday,2,8,0,5,0.4,308.88,0.20220684251762863,1,0.1487045953123312
2025-08-20,South Mess,Lunch,Biryani,85.72,0,0,0,19.35,0.0,63.06,875,854,443.25,361.6,81.64999999999998,110,Wednesday,2,8,0,5,0.45,425.25,0.18420755781161868,1,0.09137672511610517
2025-08-21,Academic Block Mess,Breakfast,Sandwich,79.53,0,0,0,19.63,4.11,63.0,345,334,109.14,92.44,16.700000000000003,90,Thursday,3,8,0,5,0.3,111.78,0.15301447681876493,1,0.11898591385631518
2025-08-21,Academic Block Mess,Dinner,Roti_Dal,79.53,0,0,0,19.63,4.11,63.0,631,618,270.06,233.27,36.78999999999999,105,Thursday,3,8,0,5,0.4,272.59200000000004,0.1362289861512256,1,0.12139528330560201
2025-08-21,Academic Block Mess,Lunch,Biryani,79.53,0,0,0,19.63,4.11,63.0,757,695,368.91,294.16,74.75,110,Thursday,3,8,0,5,0.45,367.902,0.20262394621994523,1,0.13089467749627925
2025-08-21,Central Mess,Breakfast,Paratha,81.14,0,0,0,19.63,4.11,63.0,518,472,169.88,138.1,31.78,90,Thursday,3,8,0,5,0.3,167.83200000000002,0.18707322816105487,1,0.1419570747226419
2025-08-21,Central Mess,Dinner,Fried_Rice,81.14,0,0,0,19.63,4.11,63.0,803,790,355.87,308.16,47.70999999999998,105,Thursday,3,8,0,5,0.4,346.8960000000001,0.13406581054879585,1,0.09787435039445042
2025-08-21,Central Mess,Lunch,Veg_Pulao,81.14,0,0,0,19.63,4.11,63.0,905,893,462.03,388.04,73.98999999999995,110,Thursday,3,8,0,5,0.45,439.83,0.1601411163777243,1,0.07189449830468475
2025-08-21,Hostel A Mess,Breakfast,Upma,80.08,0,0,0,19.63,4.11,63.0,343,335,113.82,94.32,19.5,90,Thursday,3,8,0,5,0.3,111.132,0.1713231418028466,1,0.14301292086482237
2025-08-21,Hostel A Mess,Dinner,Khichdi,80.08,0,0,0,19.63,4.11,63.0,571,548,258.39,212.95,45.44,105,Thursday,3,8,0,5,0.4,246.67200000000005,0.1758581988467046,1,0.1612266683941031
2025-08-21,Hostel A Mess,Lunch,Veg_Pulao,80.08,0,0,0,19.63,4.11,63.0,689,627,339.85,278.77,61.08000000000004,110,Thursday,3,8,0,5,0.45,334.85400000000004,0.17972634986023256,1,0.16111453545041976
2025-08-21,Hostel B Mess,Breakfast,Sandwich,79.6,0,0,0,19.63,4.11,63.0,449,413,144.89,115.49,29.39999999999999,90,Thursday,3,8,0,5,0.3,145.476,0.202912554351577,1,0.14251254986797424
2025-08-21,Hostel B Mess,Dinner,Fried_Rice,79.6,0,0,0,19.63,4.11,63.0,781,757,353.51,289.72,63.78999999999997,105,Thursday,3,8,0,5,0.4,337.39200000000005,0.18044751209301002,1,0.14988040338325426
2025-08-21,Hostel B Mess,Lunch,Veg_Pulao,79.6,0,0,0,19.63,4.11,63.0,825,768,417.46,319.51,97.95,110,Thursday,3,8,0,5,0.45,400.9500000000001,0.23463325827624204,1,0.018386443785966655
2025-08-21,North Mess,Breakfast,Idli_Dosa,75.02,0,0,0,19.63,4.11,63.0,453,415,151.46,114.75,36.71000000000001,90,Thursday,3,8,0,5,0.3,146.77200000000002,0.24237422421761526,1,0.07158840176733616
2025-08-21,North Mess,Dinner,Roti_Dal,75.02,0,0,0,19.63,4.11,63.0,710,659,315.15,245.09,70.05999999999997,105,Thursday,3,8,0,5,0.4,306.72,0.22230683801364423,1,0.11465278007254998
2025-08-21,North Mess,Lunch,Biryani,75.02,0,0,0,19.63,4.11,63.0,933,903,456.07,398.27,57.80000000000001,110,Thursday,3,8,0,5,0.45,453.4380000000001,0.12673493104128755,1,0.036363783554163365
2025-08-21,South Mess,Breakfast,Sandwich,80.37,0,0,0,19.63,4.11,63.0,368,346,122.04,96.63,25.41000000000001,90,Thursday,3,8,0,5,0.3,119.232,0.2082104228121928,1,0.12366322525572399
2025-08-21,South Mess,Dinner,Fried_Rice,80.37,0,0,0,19.63,4.11,63.0,613,590,270.16,231.0,39.160000000000025,105,Thursday,3,8,0,5,0.4,264.81600000000003,0.14495114006514667,1,0.13899146306378118
2025-08-21,South Mess,Lunch,Paneer_Roti,80.37,0,0,0,19.63,4.11,63.0,780,720,371.57,305.58,65.99000000000001,110,Thursday,3,8,0,5,0.45,379.08,0.17759776085259846,1,0.14954503422042742
2025-08-22,Academic Block Mess,Breakfast,Paratha,83.04,0,0,0,23.44,4.88,70.02,370,334,121.86,96.64,25.22,90,Friday,4,8,0,5,0.3,119.88,0.20695880518627932,1,0.1213672403337076
2025-08-22,Academic Block Mess,Dinner,Fried_Rice,83.04,0,0,0,23.44,4.88,70.02,585,565,249.01,219.32,29.69,105,Friday,4,8,0,5,0.4,252.72000000000003,0.11923215935103008,1,0.08881931803805099
2025-08-22,Academic Block Mess,Lunch,Paneer_Roti,83.04,0,0,0,23.44,4.88,70.02,701,683,339.06,301.59,37.47000000000003,110,Friday,4,8,0,5,0.45,340.68600000000004,0.11051141390904273,1,0.06598753946970215
2025-08-22,Central Mess,Breakfast,Paratha,75.61,0,0,0,23.44,4.88,70.02,498,460,162.75,132.06,30.69,90,Friday,4,8,0,5,0.3,161.352,0.18857142857142858,1,0.1472887495295655
2025-08-22,Central Mess,Dinner,Pasta,75.61,0,0,0,23.44,4.88,70.02,731,676,319.37,256.96,62.410000000000025,105,Friday,4,8,0,5,0.4,315.79200000000003,0.1954159752011774,1,0.160184343673913
2025-08-22,Central Mess,Lunch,Paneer_Roti,75.61,0,0,0,23.44,4.88,70.02,963,901,484.59,394.91,89.67999999999995,110,Friday,4,8,0,5,0.45,468.018,0.18506366206483824,1,0.048114906376560906
2025-08-22,Hostel A Mess,Breakfast,Sandwich,79.72,0,0,0,23.44,4.88,70.02,348,334,112.8,96.94,15.86,90,Friday,4,8,0,5,0.3,112.752,0.14060283687943262,1,0.09911406517992039
2025-08-22,Hostel A Mess,Dinner,Khichdi,79.72,0,0,0,23.44,4.88,70.02,560,518,243.7,191.62,52.079999999999984,105,Friday,4,8,0,5,0.4,241.92,0.2137053754616331,1,0.11204555638187419
